NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA2D002;Paul;40;1;male;2015
DEA2D002;Jakob;32;2;male;2015
DEA2D002;Maximilian;31;3;male;2015
DEA2D002;Alexander;30;4;male;2015
DEA2D002;Ben;25;5;male;2015
DEA2D002;Noah;25;5;male;2015
DEA2D002;David;22;7;male;2015
DEA2D002;Felix;22;7;male;2015
DEA2D002;Leo;22;7;male;2015
DEA2D002;Julian;21;10;male;2015
DEA2D002;Leon;21;10;male;2015
DEA2D002;Benjamin;20;12;male;2015
DEA2D002;Max;19;13;male;2015
DEA2D002;Anton;17;14;male;2015
DEA2D002;Elias;17;14;male;2015
DEA2D002;Emil;17;14;male;2015
DEA2D002;Jonas;16;17;male;2015
DEA2D002;Leonard;16;17;male;2015
DEA2D002;Luca;16;17;male;2015
DEA2D002;Samuel;16;17;male;2015
DEA2D002;Jan;15;21;male;2015
DEA2D002;Henry;14;22;male;2015
DEA2D002;Finn;13;23;male;2015
DEA2D002;Gabriel;13;23;male;2015
DEA2D002;Jonathan;13;23;male;2015
DEA2D002;Julius;13;23;male;2015
DEA2D002;Karl;13;23;male;2015
DEA2D002;Luis;13;23;male;2015
DEA2D002;Niklas;13;23;male;2015
DEA2D002;Valentin;13;23;male;2015
DEA2D002;Adrian;12;31;male;2015
DEA2D002;Christian;12;31;male;2015
DEA2D002;Johannes;12;31;male;2015
DEA2D002;Liam;12;31;male;2015
DEA2D002;Moritz;12;31;male;2015
DEA2D002;Philipp;12;31;male;2015
DEA2D002;Johann;11;37;male;2015
DEA2D002;Linus;11;37;male;2015
DEA2D002;Lukas;11;37;male;2015
DEA2D002;Mats;11;37;male;2015
DEA2D002;Simon;11;37;male;2015
DEA2D002;Tim;11;37;male;2015
DEA2D002;Theo;10;43;male;2015
DEA2D002;Tom;10;43;male;2015
DEA2D002;Fabian;9;45;male;2015
DEA2D002;Fynn;9;45;male;2015
DEA2D002;Henri;9;45;male;2015
DEA2D002;Levi;9;45;male;2015
DEA2D002;Louis;9;45;male;2015
DEA2D002;Mika;9;45;male;2015
DEA2D002;Milan;9;45;male;2015
DEA2D002;Vincent;9;45;male;2015
DEA2D002;Adam;8;53;male;2015
DEA2D002;Hugo;8;53;male;2015
DEA2D002;Joel;8;53;male;2015
DEA2D002;Josef;8;53;male;2015
DEA2D002;Joshua;8;53;male;2015
DEA2D002;Justus;8;53;male;2015
DEA2D002;Konstantin;8;53;male;2015
DEA2D002;Malik;8;53;male;2015
DEA2D002;Ali;7;61;male;2015
DEA2D002;Erik;7;61;male;2015
DEA2D002;Frederik;7;61;male;2015
DEA2D002;Georg;7;61;male;2015
DEA2D002;Jonah;7;61;male;2015
DEA2D002;Nick;7;61;male;2015
DEA2D002;Ole;7;61;male;2015
DEA2D002;Oskar;7;61;male;2015
DEA2D002;Robin;7;61;male;2015
DEA2D002;Sebastian;7;61;male;2015
DEA2D002;Tobias;7;61;male;2015
DEA2D002;Aaron;6;72;male;2015
DEA2D002;Arthur;6;72;male;2015
DEA2D002;Emilio;6;72;male;2015
DEA2D002;Ferdinand;6;72;male;2015
DEA2D002;Fritz;6;72;male;2015
DEA2D002;Lasse;6;72;male;2015
DEA2D002;Martin;6;72;male;2015
DEA2D002;Timo;6;72;male;2015
DEA2D002;Benedikt;5;80;male;2015
DEA2D002;Bruno;5;80;male;2015
DEA2D002;Carl;5;80;male;2015
DEA2D002;Constantin;5;80;male;2015
DEA2D002;Daniel;5;80;male;2015
DEA2D002;Elyas;5;80;male;2015
DEA2D002;Ilyas;5;80;male;2015
DEA2D002;Jamal;5;80;male;2015
DEA2D002;Johan;5;80;male;2015
DEA2D002;Leopold;5;80;male;2015
DEA2D002;Luan;5;80;male;2015
DEA2D002;Luke;5;80;male;2015
DEA2D002;Lutz;5;80;male;2015
DEA2D002;Matthias;5;80;male;2015
DEA2D002;Matti;5;80;male;2015
DEA2D002;Mattis;5;80;male;2015
DEA2D002;Michael;5;80;male;2015
DEA2D002;Miran;5;80;male;2015
DEA2D002;Nils;5;80;male;2015
DEA2D002;Oliver;5;80;male;2015
DEA2D002;Peter;5;80;male;2015
DEA2D002;Sami;5;80;male;2015
DEA2D002;Anas;4;102;male;2015
