NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA2D002;Maximilian;40;1;male;2013
DEA2D002;Felix;35;2;male;2013
DEA2D002;Noah;30;3;male;2013
DEA2D002;Paul;30;3;male;2013
DEA2D002;Alexander;28;5;male;2013
DEA2D002;Luca;28;5;male;2013
DEA2D002;Ben;25;7;male;2013
DEA2D002;Leon;25;7;male;2013
DEA2D002;Max;21;9;male;2013
DEA2D002;Jonas;20;10;male;2013
DEA2D002;Jan;19;11;male;2013
DEA2D002;Julian;19;11;male;2013
DEA2D002;Philipp;19;11;male;2013
DEA2D002;Jakob;18;14;male;2013
DEA2D002;Benjamin;17;15;male;2013
DEA2D002;Lukas;17;15;male;2013
DEA2D002;Johannes;16;17;male;2013
DEA2D002;David;15;18;male;2013
DEA2D002;Elias;15;18;male;2013
DEA2D002;Moritz;15;18;male;2013
DEA2D002;Henri;14;21;male;2013
DEA2D002;Jonathan;13;22;male;2013
DEA2D002;Sebastian;13;22;male;2013
DEA2D002;Adam;12;24;male;2013
DEA2D002;Julius;12;24;male;2013
DEA2D002;Anton;11;26;male;2013
DEA2D002;Karl;11;26;male;2013
DEA2D002;Linus;11;26;male;2013
DEA2D002;Louis;11;26;male;2013
DEA2D002;Peter;11;26;male;2013
DEA2D002;Simon;11;26;male;2013
DEA2D002;Christian;10;32;male;2013
DEA2D002;Eric;10;32;male;2013
DEA2D002;Fynn;10;32;male;2013
DEA2D002;Johann;10;32;male;2013
DEA2D002;Josef;10;32;male;2013
DEA2D002;Michael;10;32;male;2013
DEA2D002;Tim;10;32;male;2013
DEA2D002;Can;9;39;male;2013
DEA2D002;Emil;9;39;male;2013
DEA2D002;Erik;9;39;male;2013
DEA2D002;Finn;9;39;male;2013
DEA2D002;Florian;9;39;male;2013
DEA2D002;Leo;9;39;male;2013
DEA2D002;Levi;9;39;male;2013
DEA2D002;Luis;9;39;male;2013
DEA2D002;Mats;9;39;male;2013
DEA2D002;Niklas;9;39;male;2013
DEA2D002;Oskar;9;39;male;2013
DEA2D002;Ali;8;50;male;2013
DEA2D002;Joel;8;50;male;2013
DEA2D002;Justus;8;50;male;2013
DEA2D002;Leander;8;50;male;2013
DEA2D002;Leonard;8;50;male;2013
DEA2D002;Milan;8;50;male;2013
DEA2D002;Raphael;8;50;male;2013
DEA2D002;Till;8;50;male;2013
DEA2D002;Tom;8;50;male;2013
DEA2D002;Wilhelm;8;50;male;2013
DEA2D002;Adrian;7;60;male;2013
DEA2D002;Daniel;7;60;male;2013
DEA2D002;Dominik;7;60;male;2013
DEA2D002;Henry;7;60;male;2013
DEA2D002;Liam;7;60;male;2013
DEA2D002;Martin;7;60;male;2013
DEA2D002;Matthias;7;60;male;2013
DEA2D002;Valentin;7;60;male;2013
DEA2D002;Bruno;6;68;male;2013
DEA2D002;Carl;6;68;male;2013
DEA2D002;Fabian;6;68;male;2013
DEA2D002;Ferdinand;6;68;male;2013
DEA2D002;Frederik;6;68;male;2013
DEA2D002;Fritz;6;68;male;2013
DEA2D002;Gabriel;6;68;male;2013
DEA2D002;Hendrik;6;68;male;2013
DEA2D002;Lasse;6;68;male;2013
DEA2D002;Luka;6;68;male;2013
DEA2D002;Mehmet;6;68;male;2013
DEA2D002;Mohamed;6;68;male;2013
DEA2D002;Nico;6;68;male;2013
DEA2D002;Samuel;6;68;male;2013
DEA2D002;Theo;6;68;male;2013
DEA2D002;Thomas;6;68;male;2013
