NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA2D002;Sophie;58;1;female;2014
DEA2D002;Marie;48;2;female;2014
DEA2D002;Anna;34;3;female;2014
DEA2D002;Maria;32;4;female;2014
DEA2D002;Mia;32;4;female;2014
DEA2D002;Emma;31;6;female;2014
DEA2D002;Katharina;25;7;female;2014
DEA2D002;Charlotte;24;8;female;2014
DEA2D002;Emilia;21;9;female;2014
DEA2D002;Johanna;21;9;female;2014
DEA2D002;Luisa;21;9;female;2014
DEA2D002;Sophia;20;12;female;2014
DEA2D002;Lena;19;13;female;2014
DEA2D002;Mila;17;14;female;2014
DEA2D002;Elisabeth;16;15;female;2014
DEA2D002;Lara;15;16;female;2014
DEA2D002;Leonie;15;16;female;2014
DEA2D002;Clara;14;18;female;2014
DEA2D002;Lina;14;18;female;2014
DEA2D002;Emily;13;20;female;2014
DEA2D002;Leni;13;20;female;2014
DEA2D002;Amelie;12;22;female;2014
DEA2D002;Hanna;12;22;female;2014
DEA2D002;Hannah;12;22;female;2014
DEA2D002;Ida;12;22;female;2014
DEA2D002;Lea;12;22;female;2014
DEA2D002;Marlene;12;22;female;2014
DEA2D002;Mira;12;22;female;2014
DEA2D002;Jana;11;29;female;2014
DEA2D002;Luise;11;29;female;2014
DEA2D002;Laura;10;31;female;2014
DEA2D002;Pauline;10;31;female;2014
DEA2D002;Sara;10;31;female;2014
DEA2D002;Alexandra;9;34;female;2014
DEA2D002;Isabella;9;34;female;2014
DEA2D002;Louisa;9;34;female;2014
DEA2D002;Matilda;9;34;female;2014
DEA2D002;Melina;9;34;female;2014
DEA2D002;Pia;9;34;female;2014
DEA2D002;Sarah;9;34;female;2014
DEA2D002;Frieda;8;41;female;2014
DEA2D002;Josefine;8;41;female;2014
DEA2D002;Julia;8;41;female;2014
DEA2D002;Mathilda;8;41;female;2014
DEA2D002;Nora;8;41;female;2014
DEA2D002;Theresa;8;41;female;2014
DEA2D002;Carla;7;47;female;2014
DEA2D002;Christine;7;47;female;2014
DEA2D002;Greta;7;47;female;2014
DEA2D002;Helena;7;47;female;2014
DEA2D002;Helene;7;47;female;2014
DEA2D002;Lia;7;47;female;2014
DEA2D002;Lisa;7;47;female;2014
DEA2D002;Lucia;7;47;female;2014
DEA2D002;Maya;7;47;female;2014
DEA2D002;Mina;7;47;female;2014
DEA2D002;Mona;7;47;female;2014
DEA2D002;Nele;7;47;female;2014
DEA2D002;Paula;7;47;female;2014
DEA2D002;Zoe;7;47;female;2014
DEA2D002;Elin;6;61;female;2014
DEA2D002;Isabelle;6;61;female;2014
DEA2D002;Kristin;6;61;female;2014
DEA2D002;Lilly;6;61;female;2014
DEA2D002;Lotta;6;61;female;2014
DEA2D002;Luna;6;61;female;2014
DEA2D002;Magdalena;6;61;female;2014
DEA2D002;Maja;6;61;female;2014
DEA2D002;Martha;6;61;female;2014
DEA2D002;Merle;6;61;female;2014
DEA2D002;Valentina;6;61;female;2014
DEA2D002;Victoria;6;61;female;2014
DEA2D002;Amira;5;73;female;2014
DEA2D002;Elina;5;73;female;2014
DEA2D002;Elisa;5;73;female;2014
DEA2D002;Ella;5;73;female;2014
DEA2D002;Eva;5;73;female;2014
DEA2D002;Josephine;5;73;female;2014
DEA2D002;Mara;5;73;female;2014
DEA2D002;Milla;5;73;female;2014
DEA2D002;Olivia;5;73;female;2014
DEA2D002;Stella;5;73;female;2014
DEA2D002;Alina;4;83;female;2014
DEA2D002;Antonia;4;83;female;2014
DEA2D002;Aurelia;4;83;female;2014
DEA2D002;Barbara;4;83;female;2014
DEA2D002;Elena;4;83;female;2014
DEA2D002;Elise;4;83;female;2014
