NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA22;Marie;133;1;female;2013
DEA22;Sophie;132;2;female;2013
DEA22;Maria;81;3;female;2013
DEA22;Emilia;64;4;female;2013
DEA22;Johanna;63;5;female;2013
DEA22;Charlotte;53;6;female;2013
DEA22;Mia;51;7;female;2013
DEA22;Anna;50;8;female;2013
DEA22;Emma;48;9;female;2013
DEA22;Katharina;43;10;female;2013
DEA22;Luisa;41;11;female;2013
DEA22;Sophia;39;12;female;2013
DEA22;Clara;38;13;female;2013
DEA22;Lena;38;13;female;2013
DEA22;Elisa;35;15;female;2013
DEA22;Lina;33;16;female;2013
DEA22;Julia;30;17;female;2013
DEA22;Luise;30;17;female;2013
DEA22;Elisabeth;29;19;female;2013
DEA22;Leonie;29;19;female;2013
DEA22;Ella;26;21;female;2013
DEA22;Lea;26;21;female;2013
DEA22;Antonia;25;23;female;2013
DEA22;Mathilda;25;23;female;2013
DEA22;Marlene;24;25;female;2013
DEA22;Amelie;23;26;female;2013
DEA22;Isabella;23;26;female;2013
DEA22;Laura;23;26;female;2013
DEA22;Hannah;22;29;female;2013
DEA22;Helene;22;29;female;2013
DEA22;Paula;22;29;female;2013
DEA22;Ida;21;32;female;2013
DEA22;Lotta;21;32;female;2013
DEA22;Sofia;20;34;female;2013
DEA22;Hanna;19;35;female;2013
DEA22;Mila;19;35;female;2013
DEA22;Greta;18;37;female;2013
DEA22;Lara;18;37;female;2013
DEA22;Josefine;17;39;female;2013
DEA22;Leni;17;39;female;2013
DEA22;Maya;17;39;female;2013
DEA22;Sara;17;39;female;2013
DEA22;Emily;16;43;female;2013
DEA22;Lisa;16;43;female;2013
DEA22;Helena;15;45;female;2013
DEA22;Klara;15;45;female;2013
DEA22;Lilly;15;45;female;2013
DEA22;Maja;15;45;female;2013
DEA22;Sarah;15;45;female;2013
DEA22;Louisa;14;50;female;2013
DEA22;Louise;14;50;female;2013
DEA22;Mina;14;50;female;2013
DEA22;Alexandra;13;53;female;2013
DEA22;Alina;13;53;female;2013
DEA22;Franziska;12;55;female;2013
DEA22;Frieda;12;55;female;2013
DEA22;Jana;12;55;female;2013
DEA22;Jasmin;12;55;female;2013
DEA22;Martha;12;55;female;2013
DEA22;Nele;12;55;female;2013
DEA22;Victoria;12;55;female;2013
DEA22;Annika;11;62;female;2013
DEA22;Fiona;11;62;female;2013
DEA22;Magdalena;11;62;female;2013
DEA22;Matilda;11;62;female;2013
DEA22;Melina;11;62;female;2013
DEA22;Olivia;11;62;female;2013
DEA22;Pauline;11;62;female;2013
DEA22;Pia;11;62;female;2013
DEA22;Viktoria;11;62;female;2013
DEA22;Frida;10;71;female;2013
DEA22;Isabel;10;71;female;2013
DEA22;Josephine;10;71;female;2013
DEA22;Madita;10;71;female;2013
DEA22;Sofie;10;71;female;2013
DEA22;Amalia;9;76;female;2013
DEA22;Carlotta;9;76;female;2013
DEA22;Friederike;9;76;female;2013
DEA22;Lucia;9;76;female;2013
DEA22;Mara;9;76;female;2013
DEA22;Valentina;9;76;female;2013
DEA22;Carla;8;82;female;2013
DEA22;Elena;8;82;female;2013
DEA22;Eva;8;82;female;2013
DEA22;Jule;8;82;female;2013
DEA22;Lilith;8;82;female;2013
DEA22;Lotte;8;82;female;2013
DEA22;Nina;8;82;female;2013
DEA22;Amina;7;89;female;2013
DEA22;Fatima;7;89;female;2013
DEA22;Isabell;7;89;female;2013
DEA22;Janina;7;89;female;2013
DEA22;Lia;7;89;female;2013
DEA22;Margarete;7;89;female;2013
DEA22;Miriam;7;89;female;2013
DEA22;Nora;7;89;female;2013
DEA22;Nur;7;89;female;2013
DEA22;Paulina;7;89;female;2013
DEA22;Theresa;7;89;female;2013
DEA22;Anastasia;6;102;female;2013
DEA22;Aurelia;6;102;female;2013
DEA22;Cecilia;6;102;female;2013
DEA22;Celine;6;102;female;2013
DEA22;Christin;6;102;female;2013
DEA22;Christina;6;102;female;2013
DEA22;Christine;6;102;female;2013
DEA22;Diana;6;102;female;2013
DEA22;Fabienne;6;102;female;2013
DEA22;Felicitas;6;102;female;2013
DEA22;Finja;6;102;female;2013
DEA22;Joleen;6;102;female;2013
DEA22;Julie;6;102;female;2013
DEA22;Leyla;6;102;female;2013
DEA22;Lilli;6;102;female;2013
DEA22;Linda;6;102;female;2013
DEA22;Livia;6;102;female;2013
DEA22;Luna;6;102;female;2013
DEA22;Marianne;6;102;female;2013
DEA22;Medina;6;102;female;2013
DEA22;Melek;6;102;female;2013
DEA22;Merle;6;102;female;2013
DEA22;Philippa;6;102;female;2013
DEA22;Rebecca;6;102;female;2013
DEA22;Romy;6;102;female;2013
DEA22;Ronja;6;102;female;2013
DEA22;Alicia;5;129;female;2013
DEA22;Amélie;5;129;female;2013
DEA22;Anni;5;129;female;2013
DEA22;Ava;5;129;female;2013
DEA22;Carolin;5;129;female;2013
DEA22;Elif;5;129;female;2013
DEA22;Elsa;5;129;female;2013
DEA22;Emilie;5;129;female;2013
DEA22;Giulia;5;129;female;2013
DEA22;Grace;5;129;female;2013
DEA22;Inga;5;129;female;2013
DEA22;Isabelle;5;129;female;2013
DEA22;Lilia;5;129;female;2013
DEA22;Linnea;5;129;female;2013
DEA22;Liv;5;129;female;2013
DEA22;Mariella;5;129;female;2013
DEA22;Marleen;5;129;female;2013
DEA22;Marta;5;129;female;2013
DEA22;Melissa;5;129;female;2013
DEA22;Milla;5;129;female;2013
DEA22;Mira;5;129;female;2013
DEA22;Mohamed;5;129;female;2013
DEA22;Monika;5;129;female;2013
DEA22;Nicole;5;129;female;2013
DEA22;Rana;5;129;female;2013
DEA22;Rania;5;129;female;2013
DEA22;Selina;5;129;female;2013
DEA22;Sina;5;129;female;2013
DEA22;Stella;5;129;female;2013
DEA22;Tuana;5;129;female;2013
DEA22;Veronika;5;129;female;2013
DEA22;Zeynep;5;129;female;2013
