NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA22;Sophie;138;1;female;2010
DEA22;Marie;126;2;female;2010
DEA22;Maria;85;3;female;2010
DEA22;Katharina;69;4;female;2010
DEA22;Anna;57;5;female;2010
DEA22;Johanna;48;6;female;2010
DEA22;Charlotte;43;7;female;2010
DEA22;Sophia;42;8;female;2010
DEA22;Emma;40;9;female;2010
DEA22;Julia;40;9;female;2010
DEA22;Lara;39;11;female;2010
DEA22;Elisabeth;38;12;female;2010
DEA22;Lena;36;13;female;2010
DEA22;Clara;35;14;female;2010
DEA22;Emilia;35;14;female;2010
DEA22;Mia;34;16;female;2010
DEA22;Luisa;33;17;female;2010
DEA22;Sarah;33;17;female;2010
DEA22;Lina;31;19;female;2010
DEA22;Leonie;30;20;female;2010
DEA22;Laura;28;21;female;2010
DEA22;Lisa;28;21;female;2010
DEA22;Antonia;27;23;female;2010
DEA22;Greta;24;24;female;2010
DEA22;Helena;23;25;female;2010
DEA22;Lea;23;25;female;2010
DEA22;Paula;23;25;female;2010
DEA22;Franziska;22;28;female;2010
DEA22;Jana;22;28;female;2010
DEA22;Eva;20;30;female;2010
DEA22;Hannah;20;30;female;2010
DEA22;Louisa;20;30;female;2010
DEA22;Elisa;19;33;female;2010
DEA22;Leni;19;33;female;2010
DEA22;Luise;19;33;female;2010
DEA22;Victoria;19;33;female;2010
DEA22;Alina;18;37;female;2010
DEA22;Josephine;18;37;female;2010
DEA22;Sofia;18;37;female;2010
DEA22;Helene;17;40;female;2010
DEA22;Maya;17;40;female;2010
DEA22;Emily;16;42;female;2010
DEA22;Isabel;16;42;female;2010
DEA22;Lotta;16;42;female;2010
DEA22;Marlene;16;42;female;2010
DEA22;Carlotta;15;46;female;2010
DEA22;Isabella;15;46;female;2010
DEA22;Alexandra;14;48;female;2010
DEA22;Emilie;14;48;female;2010
DEA22;Fiona;14;48;female;2010
DEA22;Ida;14;48;female;2010
DEA22;Josefine;14;48;female;2010
DEA22;Mara;14;48;female;2010
DEA22;Mathilda;14;48;female;2010
DEA22;Melina;14;48;female;2010
DEA22;Zoe;14;48;female;2010
DEA22;Amelie;13;57;female;2010
DEA22;Annika;13;57;female;2010
DEA22;Pauline;13;57;female;2010
DEA22;Viktoria;13;57;female;2010
DEA22;Hanna;12;61;female;2010
DEA22;Maja;12;61;female;2010
DEA22;Nele;12;61;female;2010
DEA22;Nina;12;61;female;2010
