NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA22;Alexander;88;1;male;2011
DEA22;Maximilian;74;2;male;2011
DEA22;Paul;59;3;male;2011
DEA22;Jakob;58;4;male;2011
DEA22;Felix;53;5;male;2011
DEA22;David;51;6;male;2011
DEA22;Jonathan;50;7;male;2011
DEA22;Ben;47;8;male;2011
DEA22;Julian;45;9;male;2011
DEA22;Leon;42;10;male;2011
DEA22;Elias;40;11;male;2011
DEA22;Jan;39;12;male;2011
DEA22;Noah;39;12;male;2011
DEA22;Philipp;38;14;male;2011
DEA22;Daniel;34;15;male;2011
DEA22;Jonas;33;16;male;2011
DEA22;Benjamin;32;17;male;2011
DEA22;Moritz;32;17;male;2011
DEA22;Simon;31;19;male;2011
DEA22;Tim;30;20;male;2011
DEA22;Christian;28;21;male;2011
DEA22;Julius;27;22;male;2011
DEA22;Karl;27;22;male;2011
DEA22;Anton;26;24;male;2011
DEA22;Luca;26;24;male;2011
DEA22;Peter;25;26;male;2011
DEA22;Emil;24;27;male;2011
DEA22;Florian;24;27;male;2011
DEA22;Lukas;24;27;male;2011
DEA22;Gabriel;23;30;male;2011
DEA22;Justus;23;30;male;2011
DEA22;Michael;23;30;male;2011
DEA22;Tom;23;30;male;2011
DEA22;Leonard;22;34;male;2011
DEA22;Louis;22;34;male;2011
DEA22;Johannes;21;36;male;2011
DEA22;Nils;21;36;male;2011
DEA22;Vincent;21;36;male;2011
DEA22;Henry;20;39;male;2011
DEA22;Max;20;39;male;2011
DEA22;Joel;18;41;male;2011
DEA22;Leo;18;41;male;2011
DEA22;Luis;18;41;male;2011
DEA22;Martin;18;41;male;2011
DEA22;Oskar;18;41;male;2011
DEA22;Benedikt;17;46;male;2011
DEA22;Konstantin;17;46;male;2011
DEA22;Linus;17;46;male;2011
DEA22;Matthias;17;46;male;2011
DEA22;Adrian;16;50;male;2011
DEA22;Finn;16;50;male;2011
DEA22;Friedrich;16;50;male;2011
DEA22;Jasper;16;50;male;2011
DEA22;Johann;16;50;male;2011
DEA22;Mohamed;16;50;male;2011
DEA22;Samuel;16;50;male;2011
DEA22;Sebastian;16;50;male;2011
DEA22;Fabian;15;58;male;2011
DEA22;Georg;15;58;male;2011
DEA22;Tobias;15;58;male;2011
DEA22;Erik;14;61;male;2011
DEA22;Henri;14;61;male;2011
DEA22;Josef;14;61;male;2011
DEA22;Joshua;14;61;male;2011
DEA22;Mika;14;61;male;2011
DEA22;Niklas;14;61;male;2011
DEA22;Raphael;14;61;male;2011
DEA22;Valentin;14;61;male;2011
DEA22;Eric;13;69;male;2011
DEA22;Jona;13;69;male;2011
DEA22;Lucas;13;69;male;2011
DEA22;Marlon;13;69;male;2011
DEA22;Oliver;13;69;male;2011
DEA22;Theodor;13;69;male;2011
DEA22;Constantin;12;75;male;2011
DEA22;Lars;12;75;male;2011
DEA22;Liam;12;75;male;2011
DEA22;Maxim;12;75;male;2011
DEA22;Nicolas;12;75;male;2011
DEA22;Theo;12;75;male;2011
DEA22;Aaron;11;81;male;2011
DEA22;Andreas;11;81;male;2011
DEA22;Can;11;81;male;2011
DEA22;Lasse;11;81;male;2011
DEA22;Philip;11;81;male;2011
DEA22;Thomas;11;81;male;2011
DEA22;Ali;10;87;male;2011
DEA22;Clemens;10;87;male;2011
DEA22;Dominik;10;87;male;2011
DEA22;Frederik;10;87;male;2011
DEA22;Heinrich;10;87;male;2011
DEA22;Henrik;10;87;male;2011
