NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DE212;Maximilian;166;1;male;2013
DE212;Felix;124;2;male;2013
DE212;David;109;3;male;2013
DE212;Moritz;103;4;male;2013
DE212;Jakob;99;5;male;2013
DE212;Paul;99;5;male;2013
DE212;Julian;89;7;male;2013
DE212;Alexander;82;8;male;2013
DE212;Vincent;81;9;male;2013
DE212;Leon;77;10;male;2013
DE212;Lukas;76;11;male;2013
DE212;Noah;75;12;male;2013
DE212;Anton;71;13;male;2013
DE212;Emil;71;13;male;2013
DE212;Benjamin;63;15;male;2013
DE212;Luis;62;16;male;2013
DE212;Valentin;59;17;male;2013
DE212;Jonas;58;18;male;2013
DE212;Leo;57;19;male;2013
DE212;Daniel;56;20;male;2013
DE212;Luca;53;21;male;2013
DE212;Philipp;53;21;male;2013
DE212;Elias;52;23;male;2013
DE212;Jonathan;52;23;male;2013
DE212;Tim;51;25;male;2013
DE212;Niklas;50;26;male;2013
DE212;Samuel;49;27;male;2013
DE212;Simon;48;28;male;2013
DE212;Leopold;47;29;male;2013
DE212;Louis;46;30;male;2013
DE212;Ben;44;31;male;2013
DE212;Leonard;42;32;male;2013
DE212;Oskar;42;32;male;2013
DE212;Benedikt;41;34;male;2013
DE212;Ludwig;41;34;male;2013
DE212;Sebastian;41;34;male;2013
DE212;Fabian;40;37;male;2013
DE212;Ferdinand;40;37;male;2013
DE212;Florian;39;39;male;2013
DE212;Julius;39;39;male;2013
DE212;Max;36;41;male;2013
DE212;Adrian;33;42;male;2013
DE212;Gabriel;33;42;male;2013
DE212;Raphael;33;42;male;2013
DE212;Konstantin;32;45;male;2013
DE212;Lucas;32;45;male;2013
DE212;Henri;30;47;male;2013
DE212;Johann;30;47;male;2013
DE212;Jan;29;49;male;2013
DE212;Finn;28;50;male;2013
DE212;Linus;27;51;male;2013
DE212;Nicolas;27;51;male;2013
DE212;Rafael;27;51;male;2013
DE212;Theo;27;51;male;2013
DE212;Tobias;27;51;male;2013
DE212;Xaver;27;51;male;2013
DE212;Lorenz;26;57;male;2013
DE212;Levi;25;58;male;2013
DE212;Oscar;25;58;male;2013
DE212;Johannes;23;60;male;2013
DE212;Korbinian;23;60;male;2013
DE212;Michael;23;60;male;2013
DE212;Nico;23;60;male;2013
DE212;Quirin;23;60;male;2013
DE212;Christian;22;65;male;2013
DE212;Kilian;22;65;male;2013
DE212;Bastian;21;67;male;2013
DE212;Nils;21;67;male;2013
DE212;Ali;20;69;male;2013
DE212;Leonhard;20;69;male;2013
DE212;Liam;20;69;male;2013
DE212;Theodor;20;69;male;2013
DE212;Adam;18;73;male;2013
DE212;Arthur;18;73;male;2013
DE212;Constantin;18;73;male;2013
DE212;Dominik;18;73;male;2013
DE212;Erik;18;73;male;2013
DE212;Karl;18;73;male;2013
DE212;Luka;18;73;male;2013
DE212;Mateo;18;73;male;2013
DE212;Aaron;17;81;male;2013
DE212;Mustafa;17;81;male;2013
DE212;Oliver;17;81;male;2013
DE212;Timo;17;81;male;2013
DE212;Tom;17;81;male;2013
DE212;Emir;16;86;male;2013
DE212;Leonardo;16;86;male;2013
DE212;Jonah;15;88;male;2013
DE212;Levin;14;89;male;2013
DE212;Manuel;14;89;male;2013
DE212;Mats;14;89;male;2013
DE212;Matteo;14;89;male;2013
DE212;Patrick;14;89;male;2013
DE212;Severin;14;89;male;2013
DE212;Yusuf;14;89;male;2013
