NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DE212;Maximilian;178;1;male;2014
DE212;Felix;134;2;male;2014
DE212;Lukas;109;3;male;2014
DE212;Paul;106;4;male;2014
DE212;David;104;5;male;2014
DE212;Moritz;98;6;male;2014
DE212;Julian;96;7;male;2014
DE212;Jakob;95;8;male;2014
DE212;Noah;90;9;male;2014
DE212;Alexander;85;10;male;2014
DE212;Jonas;82;11;male;2014
DE212;Vincent;76;12;male;2014
DE212;Elias;75;13;male;2014
DE212;Anton;74;14;male;2014
DE212;Samuel;71;15;male;2014
DE212;Leon;70;16;male;2014
DE212;Emil;69;17;male;2014
DE212;Valentin;64;18;male;2014
DE212;Jonathan;63;19;male;2014
DE212;Benjamin;62;20;male;2014
DE212;Luis;62;20;male;2014
DE212;Leopold;61;22;male;2014
DE212;Sebastian;57;23;male;2014
DE212;Simon;56;24;male;2014
DE212;Max;55;25;male;2014
DE212;Ben;50;26;male;2014
DE212;Leo;50;26;male;2014
DE212;Julius;49;28;male;2014
DE212;Philipp;49;28;male;2014
DE212;Daniel;48;30;male;2014
DE212;Luca;44;31;male;2014
DE212;Niklas;44;31;male;2014
DE212;Raphael;43;33;male;2014
DE212;Leonard;41;34;male;2014
DE212;Ludwig;41;34;male;2014
DE212;Fabian;40;36;male;2014
DE212;Ferdinand;39;37;male;2014
DE212;Oskar;39;37;male;2014
DE212;Tim;39;37;male;2014
DE212;Benedikt;37;40;male;2014
DE212;Dominik;34;41;male;2014
DE212;Gabriel;34;41;male;2014
DE212;Henry;34;41;male;2014
DE212;Nicolas;34;41;male;2014
DE212;Louis;33;45;male;2014
DE212;Henri;31;46;male;2014
DE212;Theo;31;46;male;2014
DE212;Johann;30;48;male;2014
DE212;Florian;29;49;male;2014
DE212;Tobias;29;49;male;2014
DE212;Adrian;28;51;male;2014
DE212;Jan;28;51;male;2014
DE212;Johannes;28;51;male;2014
DE212;Konstantin;27;54;male;2014
DE212;Linus;27;54;male;2014
DE212;Lucas;27;54;male;2014
DE212;Theodor;26;57;male;2014
DE212;Xaver;26;57;male;2014
DE212;Matteo;25;59;male;2014
DE212;Emir;24;60;male;2014
DE212;Hannes;24;60;male;2014
DE212;Quirin;24;60;male;2014
DE212;Constantin;23;63;male;2014
DE212;Oscar;23;63;male;2014
DE212;Carl;22;65;male;2014
DE212;Lorenz;21;66;male;2014
DE212;Manuel;21;66;male;2014
DE212;Justus;20;68;male;2014
DE212;Kilian;20;68;male;2014
DE212;Luka;20;68;male;2014
DE212;Mateo;20;68;male;2014
DE212;Erik;19;72;male;2014
DE212;Finn;19;72;male;2014
DE212;Michael;19;72;male;2014
DE212;Joshua;18;75;male;2014
DE212;Liam;18;75;male;2014
DE212;Bastian;17;77;male;2014
DE212;Bruno;17;77;male;2014
DE212;Jonah;17;77;male;2014
DE212;Levi;17;77;male;2014
DE212;Rafael;17;77;male;2014
DE212;Ali;16;82;male;2014
DE212;Arthur;16;82;male;2014
DE212;Filip;16;82;male;2014
DE212;Franz;16;82;male;2014
DE212;Jacob;16;82;male;2014
DE212;Leonardo;16;82;male;2014
DE212;Yusuf;16;82;male;2014
DE212;Adam;15;89;male;2014
DE212;Hugo;15;89;male;2014
DE212;Karl;15;89;male;2014
DE212;Korbinian;15;89;male;2014
DE212;Oliver;15;89;male;2014
DE212;Aaron;14;94;male;2014
DE212;Arian;14;94;male;2014
DE212;Emilio;14;94;male;2014
DE212;Gustav;14;94;male;2014
DE212;Kerem;14;94;male;2014
DE212;Lennard;14;94;male;2014
DE212;Martin;14;94;male;2014
DE212;Mats;14;94;male;2014
DE212;Milan;14;94;male;2014
DE212;Tom;14;94;male;2014
DE212;Laurenz;13;104;male;2014
DE212;Marco;13;104;male;2014
DE212;Marko;13;104;male;2014
DE212;Nick;13;104;male;2014
DE212;Nils;13;104;male;2014
DE212;Andreas;12;109;male;2014
DE212;Antonio;12;109;male;2014
DE212;Deniz;12;109;male;2014
DE212;Frederik;12;109;male;2014
DE212;Leander;12;109;male;2014
DE212;Levin;12;109;male;2014
DE212;Marc;12;109;male;2014
DE212;Matthias;12;109;male;2014
DE212;Ahmed;11;117;male;2014
DE212;Elyas;11;117;male;2014
DE212;Georg;11;117;male;2014
DE212;Joel;11;117;male;2014
DE212;Jona;11;117;male;2014
DE212;Konrad;11;117;male;2014
DE212;Leonhard;11;117;male;2014
DE212;Nico;11;117;male;2014
DE212;Patrick;11;117;male;2014
DE212;Peter;11;117;male;2014
DE212;Richard;11;117;male;2014
DE212;Roman;11;117;male;2014
DE212;Vitus;11;117;male;2014
DE212;Alessio;10;130;male;2014
DE212;Christian;10;130;male;2014
DE212;Emmanuel;10;130;male;2014
DE212;Georgios;10;130;male;2014
DE212;Jannis;10;130;male;2014
DE212;Mark;10;130;male;2014
DE212;Mohamed;10;130;male;2014
DE212;Mohammad;10;130;male;2014
DE212;Muhammad;10;130;male;2014
DE212;Muhammed;10;130;male;2014
DE212;Nikolas;10;130;male;2014
DE212;Robert;10;130;male;2014
DE212;Thomas;10;130;male;2014
DE212;Toni;10;130;male;2014
DE212;Viktor;10;130;male;2014
DE212;Alex;9;145;male;2014
DE212;Amar;9;145;male;2014
DE212;Emilian;9;145;male;2014
DE212;Fabio;9;145;male;2014
DE212;Henrik;9;145;male;2014
DE212;Laurin;9;145;male;2014
DE212;Markus;9;145;male;2014
DE212;Maxim;9;145;male;2014
DE212;Mehmet;9;145;male;2014
DE212;Mert;9;145;male;2014
DE212;Nikolai;9;145;male;2014
DE212;Pablo;9;145;male;2014
DE212;Philip;9;145;male;2014
DE212;Robin;9;145;male;2014
DE212;Sami;9;145;male;2014
DE212;Alessandro;8;160;male;2014
DE212;Baran;8;160;male;2014
DE212;Clemens;8;160;male;2014
DE212;Eren;8;160;male;2014
DE212;Fritz;8;160;male;2014
DE212;Ibrahim;8;160;male;2014
DE212;Ismail;8;160;male;2014
DE212;Kevin;8;160;male;2014
DE212;Leonidas;8;160;male;2014
DE212;Lion;8;160;male;2014
DE212;Magnus;8;160;male;2014
DE212;Marcel;8;160;male;2014
DE212;Mattis;8;160;male;2014
DE212;Ömer;8;160;male;2014
DE212;Timo;8;160;male;2014
DE212;Victor;8;160;male;2014
DE212;+;7;176;male;2014
DE212;Aleksandar;7;176;male;2014
DE212;Armin;7;176;male;2014
DE212;Aron;7;176;male;2014
DE212;Artur;7;176;male;2014
DE212;Benno;7;176;male;2014
DE212;Can;7;176;male;2014
DE212;Emre;7;176;male;2014
DE212;Fynn;7;176;male;2014
DE212;Ilyas;7;176;male;2014
DE212;Jasper;7;176;male;2014
DE212;Josef;7;176;male;2014
DE212;Joseph;7;176;male;2014
DE212;Kian;7;176;male;2014
DE212;Lasse;7;176;male;2014
DE212;Leandro;7;176;male;2014
DE212;Lennart;7;176;male;2014
DE212;Mario;7;176;male;2014
DE212;Mika;7;176;male;2014
DE212;Mikail;7;176;male;2014
DE212;Mohammed;7;176;male;2014
DE212;Nathan;7;176;male;2014
DE212;Nepomuk;7;176;male;2014
DE212;Omar;7;176;male;2014
DE212;Ruben;7;176;male;2014
DE212;Tristan;7;176;male;2014
DE212;Alois;6;202;male;2014
DE212;Bela;6;202;male;2014
DE212;Bennet;6;202;male;2014
DE212;Caspar;6;202;male;2014
DE212;Christopher;6;202;male;2014
DE212;Denis;6;202;male;2014
DE212;Edgar;6;202;male;2014
DE212;Enes;6;202;male;2014
DE212;Eric;6;202;male;2014
DE212;Friedrich;6;202;male;2014
DE212;Gregor;6;202;male;2014
DE212;Hamza;6;202;male;2014
DE212;Jakub;6;202;male;2014
DE212;Janosch;6;202;male;2014
DE212;Johan;6;202;male;2014
