NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DE212;Anna;117;1;female;2015
DE212;Sophia;103;2;female;2015
DE212;Emilia;97;3;female;2015
DE212;Emma;86;4;female;2015
DE212;Mia;84;5;female;2015
DE212;Sophie;79;6;female;2015
DE212;Marie;79;6;female;2015
DE212;Laura;75;8;female;2015
DE212;Lena;72;9;female;2015
DE212;Johanna;72;9;female;2015
DE212;Charlotte;70;11;female;2015
DE212;Luisa;68;12;female;2015
DE212;Ella;66;13;female;2015
DE212;Helena;63;14;female;2015
DE212;Lina;61;15;female;2015
DE212;Amelie;61;15;female;2015
DE212;Antonia;61;15;female;2015
DE212;Hanna;56;18;female;2015
DE212;Lea;55;19;female;2015
DE212;Clara;55;19;female;2015
DE212;Mila;54;21;female;2015
DE212;Paula;54;21;female;2015
DE212;Hannah;54;21;female;2015
DE212;Theresa;53;24;female;2015
DE212;Sofia;51;25;female;2015
DE212;Magdalena;49;26;female;2015
DE212;Maria;48;27;female;2015
DE212;Julia;48;27;female;2015
DE212;Lara;47;29;female;2015
DE212;Greta;47;29;female;2015
DE212;Valentina;46;31;female;2015
DE212;Marlene;45;32;female;2015
DE212;Emily;45;32;female;2015
DE212;Sarah;43;34;female;2015
DE212;Sara;42;35;female;2015
DE212;Ida;42;35;female;2015
DE212;Elisa;42;35;female;2015
DE212;Isabella;41;38;female;2015
DE212;Victoria;40;39;female;2015
DE212;Leonie;40;39;female;2015
DE212;Frida;39;41;female;2015
DE212;Leni;39;41;female;2015
DE212;Elena;39;41;female;2015
DE212;Katharina;37;44;female;2015
DE212;Franziska;34;45;female;2015
DE212;Olivia;32;46;female;2015
DE212;Luise;32;46;female;2015
DE212;Nora;31;48;female;2015
DE212;Lisa;30;49;female;2015
DE212;Klara;30;49;female;2015
DE212;Louisa;30;49;female;2015
DE212;Lucia;30;49;female;2015
DE212;Eva;29;53;female;2015
DE212;Maya;29;53;female;2015
DE212;Josephine;28;55;female;2015
DE212;Zoe;27;56;female;2015
DE212;Elisabeth;27;56;female;2015
DE212;Elif;27;56;female;2015
DE212;Linda;26;59;female;2015
DE212;Carla;26;59;female;2015
DE212;Mathilda;26;59;female;2015
DE212;Rosalie;25;62;female;2015
DE212;Carlotta;25;62;female;2015
DE212;Lotta;25;62;female;2015
DE212;Melina;24;65;female;2015
DE212;Josefine;24;65;female;2015
DE212;Miriam;23;67;female;2015
DE212;Alina;23;67;female;2015
DE212;Pauline;22;69;female;2015
DE212;Maja;22;69;female;2015
DE212;Valerie;22;69;female;2015
DE212;Ava;21;72;female;2015
DE212;Mira;21;72;female;2015
DE212;Nina;20;74;female;2015
DE212;Stella;20;74;female;2015
DE212;Alma;20;74;female;2015
DE212;Anastasia;19;77;female;2015
DE212;Viktoria;19;77;female;2015
DE212;Frieda;19;77;female;2015
DE212;Alexandra;18;80;female;2015
DE212;Lilly;18;80;female;2015
DE212;Mina;18;80;female;2015
DE212;Aurelia;18;80;female;2015
DE212;Pia;17;84;female;2015
DE212;Fiona;17;84;female;2015
DE212;Amina;17;84;female;2015
DE212;Matilda;17;84;female;2015
DE212;Jasmin;17;84;female;2015
DE212;Luna;16;89;female;2015
DE212;Nele;16;89;female;2015
DE212;Paulina;16;89;female;2015
DE212;Romy;15;92;female;2015
DE212;Lia;15;92;female;2015
DE212;Annika;15;92;female;2015
DE212;Melissa;15;92;female;2015
DE212;Karla;15;92;female;2015
DE212;Mara;15;92;female;2015
DE212;Vanessa;14;98;female;2015
DE212;Felicitas;14;98;female;2015
DE212;Philippa;14;98;female;2015
DE212;Rosa;14;98;female;2015
DE212;Emilie;14;98;female;2015
DE212;Isabel;14;98;female;2015
DE212;+;14;98;female;2015
DE212;Marina;13;105;female;2015
DE212;Veronika;13;105;female;2015
DE212;Jana;12;107;female;2015
DE212;Tilda;12;107;female;2015
DE212;Elina;12;107;female;2015
DE212;Alicia;12;107;female;2015
DE212;Selina;12;107;female;2015
DE212;Milena;12;107;female;2015
DE212;Annabelle;11;113;female;2015
DE212;Giulia;11;113;female;2015
DE212;Samira;11;113;female;2015
DE212;Lilli;11;113;female;2015
