NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA1F048;Sophie;25;1;female;2005
DEA1F048;Marie;23;2;female;2005
DEA1F048;Leonie;14;3;female;2005
DEA1F048;Lea;11;4;female;2005
DEA1F048;Lara;10;5;female;2005
DEA1F048;Michelle;10;5;female;2005
DEA1F048;Emily;9;7;female;2005
DEA1F048;Johanna;9;7;female;2005
DEA1F048;Maria;9;7;female;2005
DEA1F048;Sarah;8;10;female;2005
DEA1F048;Hannah;7;11;female;2005
DEA1F048;Lina;7;11;female;2005
DEA1F048;Nele;7;11;female;2005
DEA1F048;Celine;6;14;female;2005
DEA1F048;Julie;6;14;female;2005
DEA1F048;Merle;6;14;female;2005
DEA1F048;Pia;6;14;female;2005
DEA1F048;Amelie;5;18;female;2005
DEA1F048;Greta;5;18;female;2005
DEA1F048;Jule;5;18;female;2005
DEA1F048;Katharina;5;18;female;2005
DEA1F048;Lena;5;18;female;2005
DEA1F048;Antonia;4;23;female;2005
DEA1F048;Celina;4;23;female;2005
DEA1F048;Emely;4;23;female;2005
DEA1F048;Jana;4;23;female;2005
DEA1F048;Anna;3;27;female;2005
DEA1F048;Chiara;3;27;female;2005
DEA1F048;Christin;3;27;female;2005
DEA1F048;Elisabeth;3;27;female;2005
DEA1F048;Finja;3;27;female;2005
DEA1F048;Fiona;3;27;female;2005
DEA1F048;Hanna;3;27;female;2005
DEA1F048;Jasmin;3;27;female;2005
DEA1F048;Julia;3;27;female;2005
DEA1F048;Lilly;3;27;female;2005
DEA1F048;Maren;3;27;female;2005
DEA1F048;Mia;3;27;female;2005
DEA1F048;Milena;3;27;female;2005
DEA1F048;Nina;3;27;female;2005
DEA1F048;Sofie;3;27;female;2005
DEA1F048;Sophia;3;27;female;2005
DEA1F048;Vanessa;3;27;female;2005
DEA1F048;Aaliyah;2;44;female;2005
DEA1F048;Alea;2;44;female;2005
DEA1F048;Alina;2;44;female;2005
DEA1F048;Angelina;2;44;female;2005
DEA1F048;Anita;2;44;female;2005
DEA1F048;Anna-Maria;2;44;female;2005
DEA1F048;Anne;2;44;female;2005
DEA1F048;Aylin;2;44;female;2005
DEA1F048;Ceyda;2;44;female;2005
DEA1F048;Charlotte;2;44;female;2005
DEA1F048;Christina;2;44;female;2005
DEA1F048;Cora;2;44;female;2005
DEA1F048;Emilie;2;44;female;2005
DEA1F048;Emma;2;44;female;2005
DEA1F048;Franziska;2;44;female;2005
DEA1F048;Jamie;2;44;female;2005
DEA1F048;Jana-Marie;2;44;female;2005
DEA1F048;Jane;2;44;female;2005
DEA1F048;Jenny;2;44;female;2005
DEA1F048;Jette;2;44;female;2005
DEA1F048;Joyce;2;44;female;2005
DEA1F048;Kim;2;44;female;2005
DEA1F048;Kristin;2;44;female;2005
DEA1F048;Laura;2;44;female;2005
DEA1F048;Lee;2;44;female;2005
DEA1F048;Leni;2;44;female;2005
DEA1F048;Letizia;2;44;female;2005
DEA1F048;Lisa;2;44;female;2005
DEA1F048;Loreen;2;44;female;2005
DEA1F048;Luisa;2;44;female;2005
DEA1F048;Maja;2;44;female;2005
DEA1F048;Malin;2;44;female;2005
DEA1F048;Manuela;2;44;female;2005
DEA1F048;Mara;2;44;female;2005
DEA1F048;Melissa;2;44;female;2005
DEA1F048;Paula;2;44;female;2005
DEA1F048;Paulina;2;44;female;2005
DEA1F048;Pauline;2;44;female;2005
DEA1F048;Rojîn;2;44;female;2005
DEA1F048;Stella;2;44;female;2005
DEA1F048;Svenja;2;44;female;2005
DEA1F048;Tabea;2;44;female;2005
DEA1F048;Vivien;2;44;female;2005
DEA1F048;Adenisa;1;87;female;2005
DEA1F048;Afra;1;87;female;2005
DEA1F048;Akasya;1;87;female;2005
DEA1F048;Alessa;1;87;female;2005
DEA1F048;Alexa;1;87;female;2005
DEA1F048;Alexandra;1;87;female;2005
DEA1F048;Aleyna;1;87;female;2005
DEA1F048;Alia;1;87;female;2005
DEA1F048;Alicia-Chantal;1;87;female;2005
DEA1F048;Aliya;1;87;female;2005
DEA1F048;Aliyah;1;87;female;2005
DEA1F048;Aljina;1;87;female;2005
DEA1F048;Allegra;1;87;female;2005
DEA1F048;Almina;1;87;female;2005
DEA1F048;Alya;1;87;female;2005
DEA1F048;Alyssa;1;87;female;2005
DEA1F048;Amanda;1;87;female;2005
DEA1F048;Amie;1;87;female;2005
DEA1F048;Amy;1;87;female;2005
DEA1F048;Anastacia;1;87;female;2005
DEA1F048;Anastasia;1;87;female;2005
DEA1F048;Angelika;1;87;female;2005
DEA1F048;Anja;1;87;female;2005
DEA1F048;Anjeli;1;87;female;2005
DEA1F048;Anna-Sophie;1;87;female;2005
DEA1F048;Annetraud;1;87;female;2005
DEA1F048;Anouk;1;87;female;2005
DEA1F048;Ariana;1;87;female;2005
DEA1F048;Arzu;1;87;female;2005
DEA1F048;Ashley;1;87;female;2005
DEA1F048;Aslı;1;87;female;2005
DEA1F048;Asmîn;1;87;female;2005
DEA1F048;Asya;1;87;female;2005
DEA1F048;Ayleen;1;87;female;2005
DEA1F048;Bettina;1;87;female;2005
DEA1F048;Bärbel;1;87;female;2005
DEA1F048;Canan;1;87;female;2005
DEA1F048;Carina;1;87;female;2005
DEA1F048;Carlotta;1;87;female;2005
DEA1F048;Carolin;1;87;female;2005
DEA1F048;Carolina;1;87;female;2005
DEA1F048;Cassandra;1;87;female;2005
DEA1F048;Catharina;1;87;female;2005
DEA1F048;Cecilia;1;87;female;2005
DEA1F048;Celine-Michelle;1;87;female;2005
DEA1F048;Chantal;1;87;female;2005
DEA1F048;Chantal-Laureen;1;87;female;2005
DEA1F048;Charlotta;1;87;female;2005
DEA1F048;Cheyenne;1;87;female;2005
DEA1F048;Christina-Luise;1;87;female;2005
DEA1F048;Clarissa;1;87;female;2005
DEA1F048;Colette;1;87;female;2005
DEA1F048;Dana-Tabea;1;87;female;2005
DEA1F048;Darleen;1;87;female;2005
DEA1F048;Elaine-Janin;1;87;female;2005
DEA1F048;Elena;1;87;female;2005
DEA1F048;Elisa;1;87;female;2005
DEA1F048;Elisabet;1;87;female;2005
