NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA1F048;Sophie;23;1;female;2014
DEA1F048;Marie;16;2;female;2014
DEA1F048;Lena;11;3;female;2014
DEA1F048;Mia;11;3;female;2014
DEA1F048;Nele;10;5;female;2014
DEA1F048;Greta;9;6;female;2014
DEA1F048;Lea;9;6;female;2014
DEA1F048;Lina;9;6;female;2014
DEA1F048;Emily;8;9;female;2014
DEA1F048;Johanna;8;9;female;2014
DEA1F048;Emilia;7;11;female;2014
DEA1F048;Emma;7;11;female;2014
DEA1F048;Maria;7;11;female;2014
DEA1F048;Katharina;6;14;female;2014
DEA1F048;Pia;6;14;female;2014
DEA1F048;Zoe;6;14;female;2014
DEA1F048;Anna;5;17;female;2014
DEA1F048;Finja;5;17;female;2014
DEA1F048;Frida;5;17;female;2014
DEA1F048;Leni;5;17;female;2014
DEA1F048;Leonie;5;17;female;2014
DEA1F048;Luisa;5;17;female;2014
DEA1F048;Luise;5;17;female;2014
DEA1F048;Mira;5;17;female;2014
DEA1F048;Sophia;5;17;female;2014
DEA1F048;Amy;4;26;female;2014
DEA1F048;Charlotte;4;26;female;2014
DEA1F048;Eva;4;26;female;2014
DEA1F048;Julia;4;26;female;2014
DEA1F048;Lilly;4;26;female;2014
DEA1F048;Lisa;4;26;female;2014
DEA1F048;Lotta;4;26;female;2014
DEA1F048;Mathilda;4;26;female;2014
DEA1F048;Sara;4;26;female;2014
DEA1F048;Aliah;3;35;female;2014
DEA1F048;Amelie;3;35;female;2014
DEA1F048;Christa;3;35;female;2014
DEA1F048;Hanna;3;35;female;2014
DEA1F048;Hannah;3;35;female;2014
DEA1F048;Helene;3;35;female;2014
DEA1F048;Jana;3;35;female;2014
DEA1F048;Jolina;3;35;female;2014
DEA1F048;Joline;3;35;female;2014
DEA1F048;Laura;3;35;female;2014
DEA1F048;Lotte;3;35;female;2014
DEA1F048;Marlene;3;35;female;2014
DEA1F048;Mila;3;35;female;2014
DEA1F048;Alessa;2;48;female;2014
DEA1F048;Alexandra;2;48;female;2014
DEA1F048;Alina;2;48;female;2014
DEA1F048;Amalia;2;48;female;2014
DEA1F048;Amelia;2;48;female;2014
DEA1F048;Amira;2;48;female;2014
DEA1F048;Clara;2;48;female;2014
DEA1F048;Daria;2;48;female;2014
DEA1F048;Elena;2;48;female;2014
DEA1F048;Ella;2;48;female;2014
DEA1F048;Ellen;2;48;female;2014
DEA1F048;Ezmira;2;48;female;2014
DEA1F048;Fiona;2;48;female;2014
DEA1F048;Franziska;2;48;female;2014
DEA1F048;Frieda;2;48;female;2014
DEA1F048;Gesa;2;48;female;2014
DEA1F048;Hermine;2;48;female;2014
DEA1F048;Ida;2;48;female;2014
DEA1F048;Iremnur;2;48;female;2014
DEA1F048;Josefine;2;48;female;2014
DEA1F048;Josephine;2;48;female;2014
DEA1F048;Karla;2;48;female;2014
DEA1F048;Kiara;2;48;female;2014
DEA1F048;Lara;2;48;female;2014
DEA1F048;Larissa;2;48;female;2014
DEA1F048;Loreen;2;48;female;2014
DEA1F048;Lou;2;48;female;2014
DEA1F048;Lucy;2;48;female;2014
