NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA1F048;Marie;24;1;female;2008
DEA1F048;Sophie;20;2;female;2008
DEA1F048;Leonie;14;3;female;2008
DEA1F048;Maria;11;4;female;2008
DEA1F048;Lara;10;5;female;2008
DEA1F048;Jana;9;6;female;2008
DEA1F048;Sophia;9;6;female;2008
DEA1F048;Anna;7;8;female;2008
DEA1F048;Hannah;7;8;female;2008
DEA1F048;Johanna;7;8;female;2008
DEA1F048;Emma;6;11;female;2008
DEA1F048;Julia;6;11;female;2008
DEA1F048;Mia;6;11;female;2008
DEA1F048;Zoe;6;11;female;2008
DEA1F048;Finja;5;15;female;2008
DEA1F048;Fiona;5;15;female;2008
DEA1F048;Jule;5;15;female;2008
DEA1F048;Katharina;5;15;female;2008
DEA1F048;Emily;4;19;female;2008
DEA1F048;Hanna;4;19;female;2008
DEA1F048;Jolina;4;19;female;2008
DEA1F048;Lena;4;19;female;2008
DEA1F048;Lina;4;19;female;2008
DEA1F048;Mara;4;19;female;2008
DEA1F048;Merle;4;19;female;2008
DEA1F048;Mila;4;19;female;2008
DEA1F048;Nele;4;19;female;2008
DEA1F048;Pauline;4;19;female;2008
DEA1F048;Alina;3;29;female;2008
DEA1F048;Celina;3;29;female;2008
DEA1F048;Christin;3;29;female;2008
DEA1F048;Diana;3;29;female;2008
DEA1F048;Emilia;3;29;female;2008
DEA1F048;Frieda;3;29;female;2008
DEA1F048;Helena;3;29;female;2008
DEA1F048;Ida;3;29;female;2008
DEA1F048;Josephine;3;29;female;2008
DEA1F048;Laura;3;29;female;2008
DEA1F048;Linda;3;29;female;2008
DEA1F048;Lucy;3;29;female;2008
DEA1F048;Luisa;3;29;female;2008
DEA1F048;Lynn;3;29;female;2008
DEA1F048;Maja;3;29;female;2008
DEA1F048;Maxima;3;29;female;2008
DEA1F048;Maya;3;29;female;2008
DEA1F048;Paula;3;29;female;2008
DEA1F048;Sofie;3;29;female;2008
DEA1F048;Aileen;2;48;female;2008
DEA1F048;Amelie;2;48;female;2008
DEA1F048;Angelina;2;48;female;2008
DEA1F048;Arwen;2;48;female;2008
DEA1F048;Celine;2;48;female;2008
DEA1F048;Charlotte;2;48;female;2008
DEA1F048;Chiara;2;48;female;2008
DEA1F048;Christine;2;48;female;2008
DEA1F048;Clara;2;48;female;2008
DEA1F048;Dilber;2;48;female;2008
DEA1F048;Elif;2;48;female;2008
DEA1F048;Elina;2;48;female;2008
DEA1F048;Elisabeth;2;48;female;2008
DEA1F048;Eva;2;48;female;2008
DEA1F048;Fabienne;2;48;female;2008
DEA1F048;Finnja;2;48;female;2008
DEA1F048;Franziska;2;48;female;2008
DEA1F048;Isabella;2;48;female;2008
DEA1F048;Jasmin;2;48;female;2008
DEA1F048;Jette;2;48;female;2008
DEA1F048;Josie;2;48;female;2008
DEA1F048;Julie;2;48;female;2008
DEA1F048;Katja;2;48;female;2008
DEA1F048;Kimberly;2;48;female;2008
DEA1F048;Klara;2;48;female;2008
DEA1F048;Lea;2;48;female;2008
DEA1F048;Leni;2;48;female;2008
DEA1F048;Leona;2;48;female;2008
DEA1F048;Leyla;2;48;female;2008
DEA1F048;Lisa;2;48;female;2008
DEA1F048;Lotte;2;48;female;2008
DEA1F048;Malin;2;48;female;2008
DEA1F048;Melanie;2;48;female;2008
DEA1F048;Melek;2;48;female;2008
DEA1F048;Merve;2;48;female;2008
DEA1F048;Mira;2;48;female;2008
DEA1F048;Nadine;2;48;female;2008
DEA1F048;Nicole;2;48;female;2008
DEA1F048;Rieke;2;48;female;2008
DEA1F048;Samantha;2;48;female;2008
DEA1F048;Sara;2;48;female;2008
DEA1F048;Sarah;2;48;female;2008
DEA1F048;Tuana;2;48;female;2008
DEA1F048;Valerie;2;48;female;2008
DEA1F048;Aaliyah;1;92;female;2008
DEA1F048;Abygale;1;92;female;2008
DEA1F048;Aemilia;1;92;female;2008
DEA1F048;Akua;1;92;female;2008
DEA1F048;Alegra;1;92;female;2008
DEA1F048;Alessia;1;92;female;2008
DEA1F048;Aliah;1;92;female;2008
DEA1F048;Alina-Marie;1;92;female;2008
DEA1F048;Alisha;1;92;female;2008
DEA1F048;Alissa;1;92;female;2008
DEA1F048;Aliyah;1;92;female;2008
DEA1F048;Amy;1;92;female;2008
DEA1F048;Anastacia;1;92;female;2008
DEA1F048;Andrea;1;92;female;2008
DEA1F048;Anisa;1;92;female;2008
DEA1F048;Ankamaa;1;92;female;2008
DEA1F048;Annalena;1;92;female;2008
DEA1F048;Annemarie;1;92;female;2008
DEA1F048;Annie;1;92;female;2008
DEA1F048;Annika;1;92;female;2008
DEA1F048;Antonia;1;92;female;2008
DEA1F048;Arife;1;92;female;2008
DEA1F048;Asu;1;92;female;2008
DEA1F048;Ayşe;1;92;female;2008
DEA1F048;Ayşenur;1;92;female;2008
DEA1F048;Birte;1;92;female;2008
DEA1F048;Brianna;1;92;female;2008
DEA1F048;Caecilia;1;92;female;2008
DEA1F048;Carla;1;92;female;2008
DEA1F048;Carlotta;1;92;female;2008
DEA1F048;Caroline;1;92;female;2008
DEA1F048;Cathrien;1;92;female;2008
DEA1F048;Celia;1;92;female;2008
DEA1F048;Celin;1;92;female;2008
DEA1F048;Chantal;1;92;female;2008
DEA1F048;Charline;1;92;female;2008
DEA1F048;Cora;1;92;female;2008
DEA1F048;Dalal;1;92;female;2008
DEA1F048;Dana;1;92;female;2008
DEA1F048;Darleen;1;92;female;2008
DEA1F048;Denise;1;92;female;2008
DEA1F048;Dilvin;1;92;female;2008
DEA1F048;Dina;1;92;female;2008
DEA1F048;Ebba;1;92;female;2008
DEA1F048;Ecrin;1;92;female;2008
DEA1F048;Efsa;1;92;female;2008
DEA1F048;Ela;1;92;female;2008
DEA1F048;Elis;1;92;female;2008
DEA1F048;Elise;1;92;female;2008
DEA1F048;Elke;1;92;female;2008
DEA1F048;Ellen;1;92;female;2008
DEA1F048;Emelie;1;92;female;2008
DEA1F048;Emine;1;92;female;2008
DEA1F048;Emmie;1;92;female;2008
DEA1F048;Emy;1;92;female;2008
DEA1F048;Enie;1;92;female;2008
DEA1F048;Evelyne;1;92;female;2008
DEA1F048;Fatima;1;92;female;2008
DEA1F048;Fatme;1;92;female;2008
DEA1F048;Felizitas;1;92;female;2008
DEA1F048;Finia;1;92;female;2008
DEA1F048;Gabriele;1;92;female;2008
DEA1F048;Gerti;1;92;female;2008
DEA1F048;Gesa;1;92;female;2008
DEA1F048;Gesine;1;92;female;2008
DEA1F048;Greta;1;92;female;2008
DEA1F048;Gül;1;92;female;2008
