NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA14;Maximilian;27;1;male;2015
DEA14;Elias;22;2;male;2015
DEA14;Ben;21;3;male;2015
DEA14;Paul;20;4;male;2015
DEA14;Alexander;19;5;male;2015
DEA14;Leon;17;6;male;2015
DEA14;Noah;17;6;male;2015
DEA14;David;16;8;male;2015
DEA14;Jonas;16;8;male;2015
DEA14;Luca;14;10;male;2015
DEA14;Milan;14;10;male;2015
DEA14;Lukas;12;12;male;2015
DEA14;Andreas;11;13;male;2015
DEA14;Finn;10;14;male;2015
DEA14;Jakob;10;14;male;2015
DEA14;Christian;9;16;male;2015
DEA14;Felix;9;16;male;2015
DEA14;Luis;9;16;male;2015
DEA14;Mats;9;16;male;2015
DEA14;Anton;8;20;male;2015
DEA14;Henry;8;20;male;2015
DEA14;Max;8;20;male;2015
DEA14;Erik;7;23;male;2015
DEA14;Fynn;7;23;male;2015
DEA14;Hannes;7;23;male;2015
DEA14;Henri;7;23;male;2015
DEA14;Jan;7;23;male;2015
DEA14;Joel;7;23;male;2015
DEA14;Jonathan;7;23;male;2015
DEA14;Julian;7;23;male;2015
DEA14;Leonard;7;23;male;2015
DEA14;Maxim;7;23;male;2015
DEA14;Ali;6;33;male;2015
DEA14;Deniz;6;33;male;2015
DEA14;Emil;6;33;male;2015
DEA14;Emilio;6;33;male;2015
DEA14;Leo;6;33;male;2015
DEA14;Nico;6;33;male;2015
DEA14;Oskar;6;33;male;2015
DEA14;Phil;6;33;male;2015
DEA14;Theo;6;33;male;2015
DEA14;Arda;5;42;male;2015
DEA14;Emir;5;42;male;2015
DEA14;Florian;5;42;male;2015
DEA14;Kerem;5;42;male;2015
DEA14;Liam;5;42;male;2015
DEA14;Noel;5;42;male;2015
DEA14;Tim;5;42;male;2015
DEA14;Yusuf;5;42;male;2015
DEA14;Alan;4;50;male;2015
DEA14;Benjamin;4;50;male;2015
DEA14;Damian;4;50;male;2015
DEA14;Filip;4;50;male;2015
DEA14;Hamza;4;50;male;2015
DEA14;Henrik;4;50;male;2015
DEA14;Jayden;4;50;male;2015
DEA14;Jonah;4;50;male;2015
DEA14;Joshua;4;50;male;2015
DEA14;Kacper;4;50;male;2015
DEA14;Leonardo;4;50;male;2015
DEA14;Levi;4;50;male;2015
DEA14;Linus;4;50;male;2015
DEA14;Luke;4;50;male;2015
DEA14;Matthias;4;50;male;2015
DEA14;Michael;4;50;male;2015
DEA14;Mikail;4;50;male;2015
DEA14;Moritz;4;50;male;2015
DEA14;Nicolas;4;50;male;2015
DEA14;Niklas;4;50;male;2015
DEA14;Philipp;4;50;male;2015
DEA14;Sam;4;50;male;2015
DEA14;Sebastian;4;50;male;2015
DEA14;Tom;4;50;male;2015
DEA14;Valentin;4;50;male;2015
DEA14;Adrian;3;77;male;2015
DEA14;Albert;3;77;male;2015
DEA14;Alessandro;3;77;male;2015
DEA14;Antonio;3;77;male;2015
DEA14;Benedikt;3;77;male;2015
DEA14;Bilal;3;77;male;2015
