NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA14;Sophie;46;1;female;2013
DEA14;Marie;34;2;female;2013
DEA14;Mia;24;3;female;2013
DEA14;Sophia;19;4;female;2013
DEA14;Charlotte;17;5;female;2013
DEA14;Maria;17;5;female;2013
DEA14;Emily;13;7;female;2013
DEA14;Lena;12;8;female;2013
DEA14;Laura;11;9;female;2013
DEA14;Emilia;10;10;female;2013
DEA14;Luisa;10;10;female;2013
DEA14;Elisabeth;9;12;female;2013
DEA14;Anna;8;13;female;2013
DEA14;Emma;8;13;female;2013
DEA14;Ida;8;13;female;2013
DEA14;Lea;8;13;female;2013
DEA14;Pia;8;13;female;2013
DEA14;Sofia;8;13;female;2013
DEA14;Amelie;7;19;female;2013
DEA14;Alina;6;20;female;2013
DEA14;Clara;6;20;female;2013
DEA14;Elif;6;20;female;2013
DEA14;Johanna;6;20;female;2013
DEA14;Josephine;6;20;female;2013
DEA14;Lisa;6;20;female;2013
DEA14;Maja;6;20;female;2013
DEA14;Mina;6;20;female;2013
DEA14;Nele;6;20;female;2013
DEA14;Olivia;6;20;female;2013
DEA14;Vanessa;6;20;female;2013
DEA14;Elisa;5;31;female;2013
DEA14;Greta;5;31;female;2013
DEA14;Isabella;5;31;female;2013
DEA14;Jolie;5;31;female;2013
DEA14;Julia;5;31;female;2013
DEA14;Katharina;5;31;female;2013
DEA14;Lina;5;31;female;2013
DEA14;Louisa;5;31;female;2013
DEA14;Melina;5;31;female;2013
DEA14;Mila;5;31;female;2013
DEA14;Milla;5;31;female;2013
DEA14;Sarah;5;31;female;2013
DEA14;Anastasia;4;43;female;2013
DEA14;Andrea;4;43;female;2013
DEA14;Eva;4;43;female;2013
DEA14;Hanna;4;43;female;2013
DEA14;Hannah;4;43;female;2013
DEA14;Joleen;4;43;female;2013
DEA14;Lara;4;43;female;2013
DEA14;Leni;4;43;female;2013
DEA14;Leonie;4;43;female;2013
DEA14;Martha;4;43;female;2013
DEA14;Meryem;4;43;female;2013
DEA14;Michelle;4;43;female;2013
DEA14;Nisa;4;43;female;2013
DEA14;Paulina;4;43;female;2013
DEA14;Theresa;4;43;female;2013
DEA14;Viktoria;4;43;female;2013
DEA14;Zoé;4;43;female;2013
DEA14;Aaliyah;3;60;female;2013
DEA14;Alexa;3;60;female;2013
DEA14;Alexandra;3;60;female;2013
DEA14;Aliya;3;60;female;2013
DEA14;Barbara;3;60;female;2013
DEA14;Carolin;3;60;female;2013
DEA14;Eslem;3;60;female;2013
DEA14;Fatima;3;60;female;2013
DEA14;Frieda;3;60;female;2013
DEA14;Grace;3;60;female;2013
DEA14;Helena;3;60;female;2013
DEA14;Jana;3;60;female;2013
DEA14;Lia;3;60;female;2013
DEA14;Lilly;3;60;female;2013
DEA14;Luana;3;60;female;2013
DEA14;Luise;3;60;female;2013
DEA14;Magdalena;3;60;female;2013
DEA14;Melinda;3;60;female;2013
DEA14;Melissa;3;60;female;2013
DEA14;Merle;3;60;female;2013
DEA14;Natalie;3;60;female;2013
DEA14;Naz;3;60;female;2013
DEA14;Nur;3;60;female;2013
DEA14;Paula;3;60;female;2013
DEA14;Romy;3;60;female;2013
DEA14;Serafina;3;60;female;2013
DEA14;Su;3;60;female;2013
DEA14;Veronika;3;60;female;2013
DEA14;Victoria;3;60;female;2013
DEA14;Zoe;3;60;female;2013
DEA14;Aleksandra;2;92;female;2013
DEA14;Alessia;2;92;female;2013
DEA14;Aleyna;2;92;female;2013
DEA14;Alicia;2;92;female;2013
DEA14;Amanda;2;92;female;2013
DEA14;Amy;2;92;female;2013
DEA14;Anne;2;92;female;2013
DEA14;Azra;2;92;female;2013
DEA14;Bade;2;92;female;2013
DEA14;Carina;2;92;female;2013
DEA14;Chiara;2;92;female;2013
DEA14;Christin;2;92;female;2013
DEA14;Christina;2;92;female;2013
DEA14;Constanze;2;92;female;2013
DEA14;Damla;2;92;female;2013
DEA14;Diana;2;92;female;2013
DEA14;Dilara;2;92;female;2013
DEA14;Eleyna;2;92;female;2013
DEA14;Eliana;2;92;female;2013
DEA14;Ella;2;92;female;2013
DEA14;Emilie;2;92;female;2013
DEA14;Esma;2;92;female;2013
DEA14;Estelle;2;92;female;2013
DEA14;Ewa;2;92;female;2013
DEA14;Fabienne;2;92;female;2013
DEA14;Felicitas;2;92;female;2013
DEA14;Feyza;2;92;female;2013
DEA14;Finja;2;92;female;2013
DEA14;Giulia;2;92;female;2013
DEA14;Giuliana;2;92;female;2013
DEA14;Hatice;2;92;female;2013
DEA14;Helin;2;92;female;2013
DEA14;Isabel;2;92;female;2013
DEA14;Isabell;2;92;female;2013
DEA14;Jane;2;92;female;2013
DEA14;Jasmin;2;92;female;2013
DEA14;Jolien;2;92;female;2013
DEA14;Jule;2;92;female;2013
DEA14;June;2;92;female;2013
DEA14;Karla;2;92;female;2013
DEA14;Katerina;2;92;female;2013
DEA14;Lavin;2;92;female;2013
DEA14;Leana;2;92;female;2013
DEA14;Leyla;2;92;female;2013
DEA14;Lilia;2;92;female;2013
DEA14;Linda;2;92;female;2013
DEA14;Luna;2;92;female;2013
DEA14;Lynn;2;92;female;2013
DEA14;Maila;2;92;female;2013
DEA14;Malin;2;92;female;2013
DEA14;Marianne;2;92;female;2013
DEA14;Marlene;2;92;female;2013
DEA14;Matilda;2;92;female;2013
DEA14;Maya;2;92;female;2013
DEA14;Mayla;2;92;female;2013
DEA14;Melinay;2;92;female;2013
DEA14;Mira;2;92;female;2013
DEA14;Miriam;2;92;female;2013
DEA14;Nadia;2;92;female;2013
DEA14;Nora;2;92;female;2013
DEA14;Patricia;2;92;female;2013
DEA14;Penelope;2;92;female;2013
DEA14;Philina;2;92;female;2013
DEA14;Rabia;2;92;female;2013
DEA14;Rosa;2;92;female;2013
DEA14;Samira;2;92;female;2013
DEA14;Sara;2;92;female;2013
DEA14;Sofie;2;92;female;2013
DEA14;Valentina;2;92;female;2013
DEA14;Xenia;2;92;female;2013
DEA14;Yasemin;2;92;female;2013
DEA14;Yasmin;2;92;female;2013
DEA14;Zeynep;2;92;female;2013
DEA14;Zoey;2;92;female;2013
DEA14;(Vor;1;167;female;2013
DEA14;Acelya;1;167;female;2013
DEA14;Adela;1;167;female;2013
DEA14;Aenne;1;167;female;2013
DEA14;Agapi;1;167;female;2013
DEA14;Agiatu;1;167;female;2013
DEA14;Agnes;1;167;female;2013
DEA14;Aibhilín;1;167;female;2013
DEA14;Aileen;1;167;female;2013
DEA14;Akasha;1;167;female;2013
DEA14;Aleksandrovna;1;167;female;2013
DEA14;Alena;1;167;female;2013
DEA14;Alessandra;1;167;female;2013
DEA14;Ali;1;167;female;2013
DEA14;Alia;1;167;female;2013
DEA14;Aliah;1;167;female;2013
DEA14;Alice;1;167;female;2013
DEA14;Alisa;1;167;female;2013
DEA14;Alissia;1;167;female;2013
DEA14;Almira;1;167;female;2013
DEA14;Alyah;1;167;female;2013
DEA14;Alyosha;1;167;female;2013
DEA14;Amara;1;167;female;2013
DEA14;Ameli;1;167;female;2013
DEA14;Amina;1;167;female;2013
DEA14;Amira;1;167;female;2013
DEA14;Amélie;1;167;female;2013
DEA14;Andreia;1;167;female;2013
DEA14;Angel;1;167;female;2013
DEA14;Angelina;1;167;female;2013
DEA14;Anka;1;167;female;2013
DEA14;Ann-Katrin;1;167;female;2013
DEA14;Anna-Lena;1;167;female;2013
DEA14;Annabel;1;167;female;2013
DEA14;Annabell;1;167;female;2013
DEA14;Annabelle;1;167;female;2013
DEA14;Annanda;1;167;female;2013
DEA14;Annelie;1;167;female;2013
DEA14;Anni;1;167;female;2013
DEA14;Annika;1;167;female;2013
DEA14;Anouk;1;167;female;2013
DEA14;Antonia;1;167;female;2013
DEA14;Arina;1;167;female;2013
DEA14;Armanda;1;167;female;2013
DEA14;Asmin;1;167;female;2013
DEA14;Asude;1;167;female;2013
DEA14;Atiye;1;167;female;2013
DEA14;Aurora;1;167;female;2013
DEA14;Aykut;1;167;female;2013
DEA14;Ayse;1;167;female;2013
DEA14;Ayşe;1;167;female;2013
DEA14;Bashair;1;167;female;2013
DEA14;Beate;1;167;female;2013
DEA14;Berivan;1;167;female;2013
DEA14;Bernadette;1;167;female;2013
DEA14;Beyza;1;167;female;2013
DEA14;Binta;1;167;female;2013
DEA14;Birgit;1;167;female;2013
DEA14;Briana;1;167;female;2013
DEA14;Buğlem;1;167;female;2013
DEA14;Büşra;1;167;female;2013
DEA14;Caitlin;1;167;female;2013
DEA14;Cansu;1;167;female;2013
DEA14;Caridad;1;167;female;2013
DEA14;Carla;1;167;female;2013
DEA14;Carmen;1;167;female;2013
DEA14;Carolina;1;167;female;2013
DEA14;Caroline;1;167;female;2013
DEA14;Casey;1;167;female;2013
DEA14;Cathrine;1;167;female;2013
DEA14;Cecilia;1;167;female;2013
DEA14;Celeste;1;167;female;2013
DEA14;Ceylan;1;167;female;2013
DEA14;Ceylin;1;167;female;2013
DEA14;Charlotta;1;167;female;2013
DEA14;Chayenne;1;167;female;2013
DEA14;Chioma-Ened;1;167;female;2013
DEA14;Christa;1;167;female;2013
DEA14;Cloey-Celeste;1;167;female;2013
DEA14;Colleen;1;167;female;2013
DEA14;Cora;1;167;female;2013
DEA14;Cornelia;1;167;female;2013
DEA14;Cosima;1;167;female;2013
DEA14;Dahlia;1;167;female;2013
DEA14;Dakaria;1;167;female;2013
DEA14;Daliah;1;167;female;2013
DEA14;Damilola;1;167;female;2013
DEA14;Danja;1;167;female;2013
DEA14;Dara;1;167;female;2013
DEA14;Darija;1;167;female;2013
DEA14;Darja;1;167;female;2013
DEA14;Davina;1;167;female;2013
DEA14;Dedé;1;167;female;2013
DEA14;Defne;1;167;female;2013
DEA14;Delina;1;167;female;2013
DEA14;Deniz;1;167;female;2013
DEA14;Derin;1;167;female;2013
DEA14;Destiny-Hope;1;167;female;2013
DEA14;Doris;1;167;female;2013
DEA14;Dorothee;1;167;female;2013
DEA14;Ecem;1;167;female;2013
DEA14;Ecrin;1;167;female;2013
DEA14;Eda;1;167;female;2013
DEA14;Ela;1;167;female;2013
DEA14;Ela-Deniz;1;167;female;2013
DEA14;Elara;1;167;female;2013
DEA14;Eleni;1;167;female;2013
DEA14;Eleonora;1;167;female;2013
DEA14;Elina;1;167;female;2013
DEA14;Elizabete;1;167;female;2013
DEA14;Elizan;1;167;female;2013
DEA14;Eljesa;1;167;female;2013
DEA14;Ellen;1;167;female;2013
DEA14;Ellie;1;167;female;2013
DEA14;Elçin;1;167;female;2013
DEA14;Elżbieta;1;167;female;2013
DEA14;Emely;1;167;female;2013
DEA14;Emely-Mia;1;167;female;2013
DEA14;Emilia-Joleena;1;167;female;2013
DEA14;Emily-Marie;1;167;female;2013
DEA14;Emine;1;167;female;2013
DEA14;Emmi;1;167;female;2013
DEA14;Emre;1;167;female;2013
DEA14;Enea;1;167;female;2013
DEA14;Eniola;1;167;female;2013
DEA14;Enza;1;167;female;2013
DEA14;Erden;1;167;female;2013
DEA14;Erina;1;167;female;2013
DEA14;Erlisa;1;167;female;2013
DEA14;Ermina;1;167;female;2013
DEA14;Erva;1;167;female;2013
DEA14;Ervanur;1;167;female;2013
DEA14;Esila;1;167;female;2013
DEA14;Esma-Gül;1;167;female;2013
DEA14;Esmée;1;167;female;2013
DEA14;Esra;1;167;female;2013
DEA14;Estrefa;1;167;female;2013
DEA14;Evagelia;1;167;female;2013
DEA14;Evangelia;1;167;female;2013
DEA14;Evely;1;167;female;2013
DEA14;Evelyn;1;167;female;2013
DEA14;Evgenija;1;167;female;2013
DEA14;Evi;1;167;female;2013
DEA14;Fani;1;167;female;2013
DEA14;Farida;1;167;female;2013
DEA14;Felia;1;167;female;2013
DEA14;Felina;1;167;female;2013
DEA14;Fernanda;1;167;female;2013
DEA14;Fine;1;167;female;2013
DEA14;Fiona;1;167;female;2013
DEA14;Frida;1;167;female;2013
DEA14;Fridauss;1;167;female;2013
DEA14;Gabriele;1;167;female;2013
DEA14;Gathoni;1;167;female;2013
DEA14;Ge;1;167;female;2013
DEA14;Giada;1;167;female;2013
DEA14;Gloria;1;167;female;2013
DEA14;Gotlibovna;1;167;female;2013
DEA14;Guilia;1;167;female;2013
DEA14;Gülhan;1;167;female;2013
DEA14;Ha;1;167;female;2013
DEA14;Hailey;1;167;female;2013
DEA14;Halina;1;167;female;2013
DEA14;Han;1;167;female;2013
DEA14;Hanielle;1;167;female;2013
DEA14;Hanife;1;167;female;2013
DEA14;Hanne;1;167;female;2013
DEA14;Happy;1;167;female;2013
DEA14;Hatiçe;1;167;female;2013
