NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA14;Maximilian;20;1;male;2014
DEA14;Alexander;16;2;male;2014
DEA14;Elias;14;3;male;2014
DEA14;Finn;14;3;male;2014
DEA14;Joel;14;3;male;2014
DEA14;David;13;6;male;2014
DEA14;Felix;12;7;male;2014
DEA14;Leon;12;7;male;2014
DEA14;Paul;12;7;male;2014
DEA14;Ben;11;10;male;2014
DEA14;Lukas;11;10;male;2014
DEA14;Emil;10;12;male;2014
DEA14;Emir;10;12;male;2014
DEA14;Liam;10;12;male;2014
DEA14;Samuel;10;12;male;2014
DEA14;Daniel;9;16;male;2014
DEA14;Jonas;9;16;male;2014
DEA14;Julian;9;16;male;2014
DEA14;Noah;9;16;male;2014
DEA14;Jakob;8;20;male;2014
DEA14;Jayden;8;20;male;2014
DEA14;Luca;8;20;male;2014
DEA14;Milan;8;20;male;2014
DEA14;Tom;8;20;male;2014
DEA14;Anton;7;25;male;2014
DEA14;Damian;7;25;male;2014
DEA14;Fynn;7;25;male;2014
DEA14;Yusuf;7;25;male;2014
DEA14;Ömer;7;25;male;2014
DEA14;Adrian;6;33;male;2014
DEA14;Hendrik;6;33;male;2014
DEA14;Henri;6;33;male;2014
DEA14;Jan;6;33;male;2014
DEA14;Johannes;6;33;male;2014
DEA14;Luis;6;33;male;2014
DEA14;Mats;6;33;male;2014
DEA14;Max;6;33;male;2014
DEA14;Nick;6;33;male;2014
DEA14;Elyas;5;42;male;2014
DEA14;Ian;5;42;male;2014
DEA14;Jonathan;5;42;male;2014
DEA14;Konstantin;5;42;male;2014
DEA14;Leonard;5;42;male;2014
DEA14;Moritz;5;42;male;2014
DEA14;Yasin;5;42;male;2014
DEA14;Aaron;4;49;male;2014
DEA14;Ali;4;49;male;2014
DEA14;Arda;4;49;male;2014
DEA14;Benjamin;4;49;male;2014
DEA14;Constantin;4;49;male;2014
DEA14;Fabian;4;49;male;2014
DEA14;Jason;4;49;male;2014
DEA14;Linus;4;49;male;2014
DEA14;Louis;4;49;male;2014
DEA14;Marcel;4;49;male;2014
DEA14;Niklas;4;49;male;2014
DEA14;Pascal;4;49;male;2014
DEA14;Philipp;4;49;male;2014
DEA14;Sebastian;4;49;male;2014
DEA14;Theo;4;49;male;2014
DEA14;Tobias;4;49;male;2014
DEA14;Vincent;4;49;male;2014
DEA14;Berat;3;66;male;2014
DEA14;Bruno;3;66;male;2014
DEA14;Can;3;66;male;2014
DEA14;Christian;3;66;male;2014
DEA14;Dean;3;66;male;2014
DEA14;Deniz;3;66;male;2014
DEA14;Dominik;3;66;male;2014
DEA14;Emanuel;3;66;male;2014
DEA14;Emin;3;66;male;2014
DEA14;Ensar;3;66;male;2014
DEA14;Eric;3;66;male;2014
DEA14;Erik;3;66;male;2014
DEA14;Faruk;3;66;male;2014
DEA14;Hamza;3;66;male;2014
DEA14;Ilyas;3;66;male;2014
DEA14;Jamie;3;66;male;2014
DEA14;Jasper;3;66;male;2014
DEA14;Julius;3;66;male;2014
DEA14;Kerem;3;66;male;2014
DEA14;Laurenz;3;66;male;2014
DEA14;Leandro;3;66;male;2014
DEA14;Lucas;3;66;male;2014
DEA14;Malik;3;66;male;2014
DEA14;Marvin;3;66;male;2014
DEA14;Miguel;3;66;male;2014
DEA14;Nico;3;66;male;2014
DEA14;Nikita;3;66;male;2014
DEA14;Nils;3;66;male;2014
DEA14;Oliver;3;66;male;2014
DEA14;Oskar;3;66;male;2014
DEA14;Phillip;3;66;male;2014
DEA14;Piet;3;66;male;2014
DEA14;Robin;3;66;male;2014
DEA14;Semih;3;66;male;2014
DEA14;Simon;3;66;male;2014
DEA14;Thomas;3;66;male;2014
DEA14;Tim;3;66;male;2014
DEA14;Timo;3;66;male;2014
DEA14;Tyler;3;66;male;2014
DEA14;Uwe;3;66;male;2014
DEA14;Adam;2;106;male;2014
DEA14;Albert;2;106;male;2014
DEA14;Alessandro;2;106;male;2014
DEA14;Alessio;2;106;male;2014
DEA14;Anthony;2;106;male;2014
DEA14;Bilal;2;106;male;2014
DEA14;Carlo;2;106;male;2014
DEA14;Christos;2;106;male;2014
DEA14;Conner;2;106;male;2014
DEA14;Damien;2;106;male;2014
DEA14;Diego;2;106;male;2014
DEA14;Elyesa;2;106;male;2014
DEA14;Enes;2;106;male;2014
DEA14;Florian;2;106;male;2014
DEA14;Frederik;2;106;male;2014
DEA14;Friedrich;2;106;male;2014
DEA14;Fritz;2;106;male;2014
DEA14;Gabriel;2;106;male;2014
DEA14;Georg;2;106;male;2014
DEA14;Gianluca;2;106;male;2014
DEA14;Habib;2;106;male;2014
DEA14;Henning;2;106;male;2014
DEA14;Ibrahim;2;106;male;2014
DEA14;Jakub;2;106;male;2014
DEA14;Jamal;2;106;male;2014
DEA14;James;2;106;male;2014
DEA14;Janosch;2;106;male;2014
DEA14;Jeremy;2;106;male;2014
DEA14;Jerome;2;106;male;2014
DEA14;Johan;2;106;male;2014
DEA14;Jona;2;106;male;2014
DEA14;Julien;2;106;male;2014
DEA14;Justus;2;106;male;2014
DEA14;Kadir;2;106;male;2014
DEA14;Kevin;2;106;male;2014
DEA14;Konstantinos;2;106;male;2014
DEA14;Lars;2;106;male;2014
DEA14;Lennard;2;106;male;2014
DEA14;Lenny;2;106;male;2014
DEA14;Leo;2;106;male;2014
DEA14;Levi;2;106;male;2014
DEA14;Lio;2;106;male;2014
DEA14;Lorenzo;2;106;male;2014
DEA14;Luka;2;106;male;2014
DEA14;Lyam;2;106;male;2014
DEA14;Manuel;2;106;male;2014
DEA14;Marco;2;106;male;2014
DEA14;Marian;2;106;male;2014
DEA14;Marlon;2;106;male;2014
DEA14;Matheo;2;106;male;2014
DEA14;Matti;2;106;male;2014
DEA14;Michael;2;106;male;2014
DEA14;Mika;2;106;male;2014
DEA14;Mikka;2;106;male;2014
DEA14;Miles;2;106;male;2014
DEA14;Miran;2;106;male;2014
DEA14;Mohamed;2;106;male;2014
DEA14;Mustafa;2;106;male;2014
DEA14;Natan;2;106;male;2014
DEA14;Ole;2;106;male;2014
DEA14;Pepe;2;106;male;2014
DEA14;Peter;2;106;male;2014
DEA14;Phil;2;106;male;2014
DEA14;Piotr;2;106;male;2014
DEA14;Poyraz;2;106;male;2014
DEA14;Rene;2;106;male;2014
DEA14;Roman;2;106;male;2014
DEA14;Salih;2;106;male;2014
DEA14;Salim;2;106;male;2014
DEA14;Sam;2;106;male;2014
DEA14;Samir;2;106;male;2014
DEA14;Titus;2;106;male;2014
DEA14;Umut;2;106;male;2014
DEA14;Yannick;2;106;male;2014
DEA14;Abdul;1;180;male;2014
DEA14;Abel;1;180;male;2014
DEA14;Achim;1;180;male;2014
DEA14;Adel;1;180;male;2014
DEA14;Adil;1;180;male;2014
DEA14;Adnan;1;180;male;2014
DEA14;Aeron;1;180;male;2014
DEA14;Ahmet;1;180;male;2014
DEA14;Aidan;1;180;male;2014
DEA14;Aidon;1;180;male;2014
DEA14;Akin;1;180;male;2014
DEA14;Akın;1;180;male;2014
DEA14;Alejandro;1;180;male;2014
DEA14;Alex;1;180;male;2014
DEA14;Alexandre;1;180;male;2014
DEA14;Alexandru;1;180;male;2014
DEA14;Alihan;1;180;male;2014
DEA14;Alireza;1;180;male;2014
DEA14;Alper;1;180;male;2014
DEA14;Alpha;1;180;male;2014
DEA14;Alwin;1;180;male;2014
DEA14;Amaro;1;180;male;2014
DEA14;Amir;1;180;male;2014
DEA14;Ammar;1;180;male;2014
DEA14;Andre;1;180;male;2014
DEA14;Andreas;1;180;male;2014
DEA14;Andrei;1;180;male;2014
DEA14;Andrew;1;180;male;2014
DEA14;Angelo;1;180;male;2014
DEA14;Anh;1;180;male;2014
DEA14;Antoni;1;180;male;2014
DEA14;Antonio;1;180;male;2014
DEA14;Antonius;1;180;male;2014
DEA14;Antony;1;180;male;2014
DEA14;Aram;1;180;male;2014
DEA14;Aras;1;180;male;2014
DEA14;Arhan;1;180;male;2014
DEA14;Aristidis;1;180;male;2014
DEA14;Armen;1;180;male;2014
DEA14;Arne;1;180;male;2014
DEA14;Arsen;1;180;male;2014
DEA14;Art;1;180;male;2014
DEA14;Arthur;1;180;male;2014
DEA14;Artjem;1;180;male;2014
DEA14;Artjom;1;180;male;2014
DEA14;Artur;1;180;male;2014
DEA14;Asaf;1;180;male;2014
DEA14;Asim;1;180;male;2014
DEA14;Asiman;1;180;male;2014
DEA14;Atakan;1;180;male;2014
DEA14;Athanasios;1;180;male;2014
DEA14;Ayeturrahman;1;180;male;2014
DEA14;Aykan;1;180;male;2014
DEA14;Ayla;1;180;male;2014
DEA14;Ayyub;1;180;male;2014
DEA14;Balian;1;180;male;2014
DEA14;Balthasar;1;180;male;2014
DEA14;Bayram;1;180;male;2014
DEA14;Bennett;1;180;male;2014
DEA14;Benno;1;180;male;2014
DEA14;Bent;1;180;male;2014
DEA14;Benyamin;1;180;male;2014
DEA14;Bernhard;1;180;male;2014
DEA14;Besim;1;180;male;2014
DEA14;Biagio;1;180;male;2014
DEA14;Björn;1;180;male;2014
DEA14;Blake;1;180;male;2014
DEA14;Boan;1;180;male;2014
DEA14;Boran;1;180;male;2014
DEA14;Brandon;1;180;male;2014
DEA14;Bryn;1;180;male;2014
DEA14;Burak;1;180;male;2014
DEA14;Carillo;1;180;male;2014
DEA14;Carl;1;180;male;2014
DEA14;Carlos;1;180;male;2014
DEA14;Carsten;1;180;male;2014
DEA14;Caspar;1;180;male;2014
DEA14;Cem;1;180;male;2014
DEA14;Chamkaur;1;180;male;2014
DEA14;Charif;1;180;male;2014
DEA14;Chris;1;180;male;2014
DEA14;Christian-Luca;1;180;male;2014
DEA14;Christopher;1;180;male;2014
DEA14;Cihan;1;180;male;2014
DEA14;Claus;1;180;male;2014
DEA14;Clemens;1;180;male;2014
DEA14;Colin;1;180;male;2014
DEA14;Collin;1;180;male;2014
DEA14;Connor;1;180;male;2014
DEA14;Conrad;1;180;male;2014
DEA14;Cristiano;1;180;male;2014
DEA14;Cuba;1;180;male;2014
DEA14;Damián;1;180;male;2014
DEA14;Danial;1;180;male;2014
DEA14;Danielov;1;180;male;2014
DEA14;Danilo;1;180;male;2014
DEA14;Darko;1;180;male;2014
DEA14;Darwin;1;180;male;2014
DEA14;Daud;1;180;male;2014
DEA14;De;1;180;male;2014
DEA14;Denil;1;180;male;2014
DEA14;Denis;1;180;male;2014
DEA14;Dennis;1;180;male;2014
DEA14;Devin;1;180;male;2014
DEA14;Dian;1;180;male;2014
DEA14;Dieter;1;180;male;2014
DEA14;Dilhat;1;180;male;2014
DEA14;Dimitrov;1;180;male;2014
DEA14;Dine;1;180;male;2014
DEA14;Dion;1;180;male;2014
DEA14;Don;1;180;male;2014
DEA14;Eduard;1;180;male;2014
DEA14;Ekkehart;1;180;male;2014
DEA14;Elias-Joel;1;180;male;2014
DEA14;Elijah;1;180;male;2014
DEA14;Emir-Han;1;180;male;2014
DEA14;Emirhan;1;180;male;2014
DEA14;Emmanuel;1;180;male;2014
DEA14;Emre;1;180;male;2014
DEA14;Enrique;1;180;male;2014
DEA14;Eray;1;180;male;2014
DEA14;Eren;1;180;male;2014
DEA14;Erez;1;180;male;2014
DEA14;Erhan;1;180;male;2014
DEA14;Erolov;1;180;male;2014
DEA14;Evan;1;180;male;2014
DEA14;Eymen;1;180;male;2014
DEA14;Eyyüp;1;180;male;2014
DEA14;Eyüb;1;180;male;2014
DEA14;Eyüp;1;180;male;2014
DEA14;Fabio;1;180;male;2014
DEA14;Fabrice;1;180;male;2014
DEA14;Fathi;1;180;male;2014
DEA14;Fatih;1;180;male;2014
DEA14;Ferdinand;1;180;male;2014
DEA14;Fidel;1;180;male;2014
DEA14;Fiete;1;180;male;2014
DEA14;Filip;1;180;male;2014
DEA14;Finley;1;180;male;2014
DEA14;Flynn;1;180;male;2014
DEA14;Francesco;1;180;male;2014
DEA14;Francis;1;180;male;2014
DEA14;Francisco;1;180;male;2014
DEA14;Frank;1;180;male;2014
DEA14;Frans;1;180;male;2014
DEA14;Frederic;1;180;male;2014
DEA14;Frederick;1;180;male;2014
DEA14;Gabrijel;1;180;male;2014
DEA14;Gaetano;1;180;male;2014
DEA14;Georg-Yuriy;1;180;male;2014
DEA14;Georgios;1;180;male;2014
DEA14;Gerd;1;180;male;2014
DEA14;Gergő;1;180;male;2014
DEA14;Gero;1;180;male;2014
DEA14;Gjon;1;180;male;2014
DEA14;Gordon;1;180;male;2014
DEA14;Graham;1;180;male;2014
DEA14;Guido;1;180;male;2014
DEA14;Gürhan;1;180;male;2014
DEA14;Haidar;1;180;male;2014
DEA14;Halim;1;180;male;2014
DEA14;Hamo;1;180;male;2014
DEA14;Hamza-Yiğit;1;180;male;2014
DEA14;Hani;1;180;male;2014
DEA14;Hanno;1;180;male;2014
DEA14;Harishan;1;180;male;2014
DEA14;Hartmut;1;180;male;2014
DEA14;Harun;1;180;male;2014
DEA14;Hasancan;1;180;male;2014
DEA14;Heinrich;1;180;male;2014
DEA14;Henry;1;180;male;2014
DEA14;Herbert;1;180;male;2014
DEA14;Hisham;1;180;male;2014
DEA14;Hoang;1;180;male;2014
DEA14;Hubertus;1;180;male;2014
DEA14;Hugo;1;180;male;2014
DEA14;Hussein;1;180;male;2014
DEA14;Ilijas;1;180;male;2014
DEA14;Ilja;1;180;male;2014
DEA14;İlkay;1;180;male;2014
DEA14;Ilya;1;180;male;2014
DEA14;İlyas;1;180;male;2014
DEA14;Inan;1;180;male;2014
DEA14;Ionut;1;180;male;2014
DEA14;Isa;1;180;male;2014
DEA14;İshak;1;180;male;2014
DEA14;Islam;1;180;male;2014
DEA14;Ismail;1;180;male;2014
DEA14;Jackob;1;180;male;2014
DEA14;Jacks;1;180;male;2014
DEA14;Jacob;1;180;male;2014
DEA14;Jaden;1;180;male;2014
DEA14;Jamain;1;180;male;2014
DEA14;Jamil;1;180;male;2014
DEA14;Jamy;1;180;male;2014
DEA14;Janek;1;180;male;2014
DEA14;Janik;1;180;male;2014
DEA14;Jannick;1;180;male;2014
DEA14;Jannis;1;180;male;2014
DEA14;Javier;1;180;male;2014
DEA14;Jaydan;1;180;male;2014
DEA14;Jayden-Andre;1;180;male;2014
DEA14;Jeremie-Jerome;1;180;male;2014
DEA14;Jeremy-Noah;1;180;male;2014
DEA14;Jermaine-Jerome;1;180;male;2014
DEA14;Jerry;1;180;male;2014
DEA14;Joachim;1;180;male;2014
DEA14;Joan;1;180;male;2014
DEA14;Johann;1;180;male;2014
DEA14;John;1;180;male;2014
DEA14;Joos;1;180;male;2014
DEA14;Josa;1;180;male;2014
DEA14;Josef;1;180;male;2014
DEA14;Joseph;1;180;male;2014
DEA14;Josha;1;180;male;2014
DEA14;Joshua;1;180;male;2014
DEA14;Josif;1;180;male;2014
DEA14;Joél;1;180;male;2014
DEA14;Jules;1;180;male;2014
DEA14;Jusuf;1;180;male;2014
DEA14;János;1;180;male;2014
DEA14;Jürgen;1;180;male;2014
DEA14;Kaan;1;180;male;2014
DEA14;Kai;1;180;male;2014
DEA14;Kaleb;1;180;male;2014
DEA14;Karam;1;180;male;2014
DEA14;Karl-Heinz;1;180;male;2014
DEA14;Kenan;1;180;male;2014
DEA14;Keramettin;1;180;male;2014
DEA14;Kerim;1;180;male;2014
DEA14;Kersten;1;180;male;2014
DEA14;Kerwin;1;180;male;2014
DEA14;Khang;1;180;male;2014
DEA14;Khas-Magomedović;1;180;male;2014
DEA14;Killian;1;180;male;2014
DEA14;Klaus;1;180;male;2014
DEA14;Kleis;1;180;male;2014
DEA14;Krzysztof;1;180;male;2014
DEA14;Kuba;1;180;male;2014
DEA14;Kutay;1;180;male;2014
DEA14;Kylian;1;180;male;2014
DEA14;Lan;1;180;male;2014
DEA14;Laurens;1;180;male;2014
DEA14;Laurent;1;180;male;2014
DEA14;Laurin;1;180;male;2014
DEA14;Lean;1;180;male;2014
DEA14;Leland;1;180;male;2014
DEA14;Lenn;1;180;male;2014
DEA14;Lennart;1;180;male;2014
DEA14;Lennox;1;180;male;2014
DEA14;Leonidas;1;180;male;2014
DEA14;Liberato;1;180;male;2014
DEA14;Lionel;1;180;male;2014
DEA14;Lou;1;180;male;2014
DEA14;Lukas-Étian;1;180;male;2014
DEA14;Madice;1;180;male;2014
DEA14;Mads;1;180;male;2014
DEA14;Magnus;1;180;male;2014
DEA14;Mahir;1;180;male;2014
DEA14;Maksim;1;180;male;2014
DEA14;Malek;1;180;male;2014
DEA14;Malte;1;180;male;2014
DEA14;Manohar;1;180;male;2014
DEA14;Mariev;1;180;male;2014
DEA14;Mario;1;180;male;2014
DEA14;Marius;1;180;male;2014
DEA14;Marjan;1;180;male;2014
DEA14;Mark;1;180;male;2014
DEA14;Marouan;1;180;male;2014
DEA14;Marten;1;180;male;2014
DEA14;Martin;1;180;male;2014
DEA14;Matija;1;180;male;2014
DEA14;Matteo;1;180;male;2014
DEA14;Mattes-Ole;1;180;male;2014
DEA14;Matteu;1;180;male;2014
DEA14;Matthias;1;180;male;2014
DEA14;Mattis;1;180;male;2014
DEA14;Matz;1;180;male;2014
DEA14;Maurice;1;180;male;2014
DEA14;Maxim;1;180;male;2014
DEA14;Maël;1;180;male;2014
DEA14;Mckinlay;1;180;male;2014
DEA14;Medin;1;180;male;2014
DEA14;Mehdi;1;180;male;2014
DEA14;Mehmed;1;180;male;2014
DEA14;Mehmet;1;180;male;2014
DEA14;Melih;1;180;male;2014
DEA14;Memphis-Mikka;1;180;male;2014
DEA14;Mert;1;180;male;2014
DEA14;Mevlüt;1;180;male;2014
DEA14;Mica;1;180;male;2014
DEA14;Michel;1;180;male;2014
DEA14;Mihajlo;1;180;male;2014
DEA14;Mike;1;180;male;2014
DEA14;Milad;1;180;male;2014
DEA14;Milano;1;180;male;2014
DEA14;Milian;1;180;male;2014
DEA14;Miloš;1;180;male;2014
DEA14;Minh;1;180;male;2014
DEA14;Miraç;1;180;male;2014
DEA14;Miroslav;1;180;male;2014
DEA14;Mirshan;1;180;male;2014
DEA14;Mohammad;1;180;male;2014
DEA14;Moma;1;180;male;2014
DEA14;Morrison;1;180;male;2014
DEA14;Muhammed;1;180;male;2014
DEA14;Muhammed-Milan;1;180;male;2014
DEA14;Muhsen;1;180;male;2014
DEA14;Muhssin;1;180;male;2014
DEA14;Nasko;1;180;male;2014
DEA14;Nassim;1;180;male;2014
DEA14;Nazim;1;180;male;2014
DEA14;Neil;1;180;male;2014
DEA14;Neo;1;180;male;2014
DEA14;Nero;1;180;male;2014
DEA14;Nethan;1;180;male;2014
DEA14;Nhat;1;180;male;2014
DEA14;Nicholas;1;180;male;2014
DEA14;Nicolas;1;180;male;2014
DEA14;Nifemi;1;180;male;2014
DEA14;Nikolaj;1;180;male;2014
DEA14;Nikolaos;1;180;male;2014
DEA14;Nilas;1;180;male;2014
DEA14;Noah-Joel;1;180;male;2014
DEA14;Norbert;1;180;male;2014
DEA14;Obinna;1;180;male;2014
DEA14;Octavian;1;180;male;2014
DEA14;Odin;1;180;male;2014
DEA14;Oguzhan;1;180;male;2014
DEA14;Oleg;1;180;male;2014
DEA14;Oleksandrovič;1;180;male;2014
DEA14;Omer;1;180;male;2014
DEA14;Onur;1;180;male;2014
DEA14;Orkan;1;180;male;2014
DEA14;Osazuwa;1;180;male;2014
DEA14;Oscar;1;180;male;2014
DEA14;Otchere;1;180;male;2014
DEA14;Panagiotis;1;180;male;2014
DEA14;Panos;1;180;male;2014
DEA14;Per;1;180;male;2014
DEA14;Pharrell;1;180;male;2014
DEA14;Phileas;1;180;male;2014
DEA14;Philip;1;180;male;2014
DEA14;Phip;1;180;male;2014
DEA14;Piero;1;180;male;2014
DEA14;Prince;1;180;male;2014
DEA14;Qais;1;180;male;2014
DEA14;Quân;1;180;male;2014
DEA14;Rafael;1;180;male;2014
DEA14;Rahim;1;180;male;2014
DEA14;Rainer;1;180;male;2014
DEA14;Raonar;1;180;male;2014
DEA14;Raphael;1;180;male;2014
DEA14;Redi;1;180;male;2014
DEA14;Refat;1;180;male;2014
DEA14;Remigiusz;1;180;male;2014
DEA14;René;1;180;male;2014
DEA14;Richard;1;180;male;2014
DEA14;Rick;1;180;male;2014
DEA14;Robert;1;180;male;2014
DEA14;Rodrigo;1;180;male;2014
DEA14;Roger;1;180;male;2014
DEA14;Rolf;1;180;male;2014
DEA14;Romeo;1;180;male;2014
DEA14;Rosario;1;180;male;2014
DEA14;Rupert;1;180;male;2014
DEA14;Ryan;1;180;male;2014
DEA14;Rüzgar;1;180;male;2014
DEA14;Safouan;1;180;male;2014
DEA14;Said;1;180;male;2014
DEA14;Saleh;1;180;male;2014
DEA14;Salvatore;1;180;male;2014
DEA14;Sami;1;180;male;2014
DEA14;Sami-Can;1;180;male;2014
DEA14;Samon-Milad;1;180;male;2014
DEA14;Samuele;1;180;male;2014
DEA14;Santino;1;180;male;2014
DEA14;Saša;1;180;male;2014
DEA14;Sean;1;180;male;2014
DEA14;Selahattin;1;180;male;2014
DEA14;Semi;1;180;male;2014
DEA14;Sergiu;1;180;male;2014
DEA14;Shadrak;1;180;male;2014
DEA14;Shelby;1;180;male;2014
DEA14;Silvester;1;180;male;2014
DEA14;Sinan;1;180;male;2014
DEA14;Singh;1;180;male;2014
DEA14;Sıraç;1;180;male;2014
DEA14;Sofian;1;180;male;2014
DEA14;Soufian;1;180;male;2014
DEA14;Stanislaw;1;180;male;2014
DEA14;Stephan;1;180;male;2014
DEA14;Steve;1;180;male;2014
DEA14;Suleiman;1;180;male;2014
