NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA14;Luca;28;1;male;2012
DEA14;Ben;20;2;male;2012
DEA14;Maximilian;20;2;male;2012
DEA14;Noah;20;2;male;2012
DEA14;Joel;17;5;male;2012
DEA14;Leon;17;5;male;2012
DEA14;Alexander;16;7;male;2012
DEA14;Finn;16;7;male;2012
DEA14;Paul;16;7;male;2012
DEA14;Elias;15;10;male;2012
DEA14;Jonas;15;10;male;2012
DEA14;Max;12;12;male;2012
DEA14;Tom;12;12;male;2012
DEA14;Fynn;11;14;male;2012
DEA14;Leo;11;14;male;2012
DEA14;Louis;10;16;male;2012
DEA14;Mats;10;16;male;2012
DEA14;Tim;10;16;male;2012
DEA14;David;9;19;male;2012
DEA14;Felix;9;19;male;2012
DEA14;Jan;9;19;male;2012
DEA14;Liam;9;19;male;2012
DEA14;Linus;9;19;male;2012
DEA14;Luis;9;19;male;2012
DEA14;Jakob;8;25;male;2012
DEA14;Leonard;8;25;male;2012
DEA14;Lucas;8;25;male;2012
DEA14;Niklas;8;25;male;2012
DEA14;Philipp;8;25;male;2012
DEA14;Simon;8;25;male;2012
DEA14;Adrian;7;31;male;2012
DEA14;Henri;7;31;male;2012
DEA14;Julian;7;31;male;2012
DEA14;Lukas;7;31;male;2012
DEA14;Mert;7;31;male;2012
DEA14;Milan;7;31;male;2012
DEA14;Noel;7;31;male;2012
DEA14;Christian;6;38;male;2012
DEA14;Emir;6;38;male;2012
DEA14;Kaan;6;38;male;2012
DEA14;Malik;6;38;male;2012
DEA14;Muhammed;6;38;male;2012
DEA14;Yusuf;6;38;male;2012
DEA14;Can;5;44;male;2012
DEA14;Jason;5;44;male;2012
DEA14;Johannes;5;44;male;2012
DEA14;Julius;5;44;male;2012
DEA14;Michael;5;44;male;2012
DEA14;Miguel;5;44;male;2012
DEA14;Oskar;5;44;male;2012
DEA14;Peter;5;44;male;2012
DEA14;Sebastian;5;44;male;2012
DEA14;Timo;5;44;male;2012
DEA14;Alan;4;54;male;2012
DEA14;Daniel;4;54;male;2012
DEA14;Efe;4;54;male;2012
DEA14;Erik;4;54;male;2012
DEA14;Ferdinand;4;54;male;2012
DEA14;John;4;54;male;2012
DEA14;Josef;4;54;male;2012
DEA14;Joshua;4;54;male;2012
DEA14;Julien;4;54;male;2012
DEA14;Kerim;4;54;male;2012
DEA14;Lian;4;54;male;2012
DEA14;Luke;4;54;male;2012
DEA14;Marcel;4;54;male;2012
DEA14;Marlon;4;54;male;2012
DEA14;Maxim;4;54;male;2012
DEA14;Mika;4;54;male;2012
DEA14;Moritz;4;54;male;2012
DEA14;Nathan;4;54;male;2012
DEA14;Nico;4;54;male;2012
DEA14;Nils;4;54;male;2012
DEA14;Sam;4;54;male;2012
DEA14;Samuel;4;54;male;2012
DEA14;Till;4;54;male;2012
DEA14;Tyler;4;54;male;2012
DEA14;Yasin;4;54;male;2012
DEA14;Adam;3;81;male;2012
DEA14;Ali;3;81;male;2012
DEA14;Andreas;3;81;male;2012
DEA14;André;3;81;male;2012
DEA14;Benjamin;3;81;male;2012
DEA14;Berat;3;81;male;2012
DEA14;Dominik;3;81;male;2012
DEA14;Emin;3;81;male;2012
DEA14;Eric;3;81;male;2012
DEA14;Hannes;3;81;male;2012
DEA14;Jamie;3;81;male;2012
DEA14;Jayden;3;81;male;2012
DEA14;Jeremy;3;81;male;2012
DEA14;Jonah;3;81;male;2012
DEA14;Jonathan;3;81;male;2012
DEA14;Lars;3;81;male;2012
DEA14;Leander;3;81;male;2012
DEA14;Leandro;3;81;male;2012
DEA14;Lennart;3;81;male;2012
DEA14;Lennox;3;81;male;2012
DEA14;Levi;3;81;male;2012
DEA14;Matthias;3;81;male;2012
DEA14;Mehmet;3;81;male;2012
DEA14;Mustafa;3;81;male;2012
DEA14;Nick;3;81;male;2012
DEA14;Nikita;3;81;male;2012
DEA14;Oliver;3;81;male;2012
DEA14;Patrick;3;81;male;2012
DEA14;Phil;3;81;male;2012
DEA14;Philip;3;81;male;2012
DEA14;Sascha;3;81;male;2012
DEA14;Siraç;3;81;male;2012
DEA14;Tayler;3;81;male;2012
DEA14;Tobias;3;81;male;2012
DEA14;Vincent;3;81;male;2012
DEA14;Werner;3;81;male;2012
DEA14;Ahmet;2;117;male;2012
DEA14;Alex;2;117;male;2012
DEA14;Amin;2;117;male;2012
DEA14;Antimo;2;117;male;2012
DEA14;Anton;2;117;male;2012
DEA14;Arda;2;117;male;2012
DEA14;Bennet;2;117;male;2012
DEA14;Berkay;2;117;male;2012
DEA14;Burak;2;117;male;2012
DEA14;Carl;2;117;male;2012
DEA14;Cem;2;117;male;2012
DEA14;Elmedin;2;117;male;2012
DEA14;Emilian;2;117;male;2012
DEA14;Emilio;2;117;male;2012
DEA14;Fabio;2;117;male;2012
DEA14;Filip;2;117;male;2012
DEA14;Florian;2;117;male;2012
DEA14;Franz;2;117;male;2012
DEA14;Frederik;2;117;male;2012
DEA14;Furkan;2;117;male;2012
DEA14;Gabriel;2;117;male;2012
DEA14;Gian-Luca;2;117;male;2012
DEA14;Güney;2;117;male;2012
DEA14;Heinz;2;117;male;2012
DEA14;Hendrik;2;117;male;2012
DEA14;Jean;2;117;male;2012
DEA14;Jerome;2;117;male;2012
DEA14;Justus;2;117;male;2012
DEA14;Kerem;2;117;male;2012
DEA14;Kilian;2;117;male;2012
DEA14;Klaus;2;117;male;2012
DEA14;Konrad;2;117;male;2012
DEA14;Konstantin;2;117;male;2012
DEA14;Koray;2;117;male;2012
DEA14;Lenn;2;117;male;2012
DEA14;Leonidas;2;117;male;2012
DEA14;Lias;2;117;male;2012
DEA14;Long;2;117;male;2012
DEA14;Ludwig;2;117;male;2012
DEA14;Malte;2;117;male;2012
DEA14;Marc;2;117;male;2012
DEA14;Marek;2;117;male;2012
DEA14;Martin;2;117;male;2012
DEA14;Mathias;2;117;male;2012
DEA14;Mattis;2;117;male;2012
DEA14;Maurice;2;117;male;2012
DEA14;Meric;2;117;male;2012
DEA14;Michele;2;117;male;2012
DEA14;Milo;2;117;male;2012
DEA14;Neo;2;117;male;2012
DEA14;Nicklas;2;117;male;2012
DEA14;Niclas;2;117;male;2012
DEA14;Noa;2;117;male;2012
DEA14;Nuri;2;117;male;2012
DEA14;Ole;2;117;male;2012
DEA14;Olivier;2;117;male;2012
DEA14;Pablo;2;117;male;2012
DEA14;Pascal;2;117;male;2012
DEA14;Patryk;2;117;male;2012
DEA14;Pepe;2;117;male;2012
DEA14;Pete;2;117;male;2012
DEA14;Rayan;2;117;male;2012
DEA14;René;2;117;male;2012
DEA14;Rian;2;117;male;2012
DEA14;Riley;2;117;male;2012
DEA14;Salvatore;2;117;male;2012
DEA14;Selim;2;117;male;2012
DEA14;Siegfried;2;117;male;2012
DEA14;Sinan;2;117;male;2012
DEA14;Stefan;2;117;male;2012
DEA14;Theo;2;117;male;2012
DEA14;Theodor;2;117;male;2012
DEA14;Thomas;2;117;male;2012
DEA14;Umut;2;117;male;2012
DEA14;Valentin;2;117;male;2012
DEA14;Yunus;2;117;male;2012
DEA14;(;1;194;male;2012
DEA14;(Vor;1;194;male;2012
DEA14;Aakisan;1;194;male;2012
DEA14;Aaron;1;194;male;2012
DEA14;Abdel;1;194;male;2012
DEA14;Abdulkadir;1;194;male;2012
DEA14;Abdullah;1;194;male;2012
DEA14;Abdurahim;1;194;male;2012
DEA14;Abhijit;1;194;male;2012
DEA14;Adiel;1;194;male;2012
DEA14;Ahmed;1;194;male;2012
DEA14;Ajan;1;194;male;2012
DEA14;Akin;1;194;male;2012
DEA14;Alaric;1;194;male;2012
DEA14;Albion;1;194;male;2012
DEA14;Alessandro;1;194;male;2012
DEA14;Alessio;1;194;male;2012
DEA14;Alessio-Leandro;1;194;male;2012
DEA14;Alfons;1;194;male;2012
DEA14;Algassimou;1;194;male;2012
DEA14;Allen;1;194;male;2012
DEA14;Allessio;1;194;male;2012
DEA14;Alparslan;1;194;male;2012
DEA14;Alper;1;194;male;2012
DEA14;Alperen;1;194;male;2012
DEA14;Alvin;1;194;male;2012
DEA14;Alwin;1;194;male;2012
DEA14;Amadeus;1;194;male;2012
DEA14;Amelie;1;194;male;2012
DEA14;Amàl;1;194;male;2012
DEA14;Anders;1;194;male;2012
DEA14;Andre;1;194;male;2012
DEA14;Andrea;1;194;male;2012
DEA14;Andrej;1;194;male;2012
DEA14;Ankov;1;194;male;2012
DEA14;Anzhe;1;194;male;2012
DEA14;Aras;1;194;male;2012
DEA14;Arif;1;194;male;2012
DEA14;Armin;1;194;male;2012
DEA14;Arndt;1;194;male;2012
DEA14;Arne;1;194;male;2012
DEA14;Arthur;1;194;male;2012
DEA14;Arun;1;194;male;2012
DEA14;Arvid;1;194;male;2012
DEA14;Arvin;1;194;male;2012
DEA14;Asger;1;194;male;2012
DEA14;Aswin;1;194;male;2012
DEA14;Atilla;1;194;male;2012
DEA14;August;1;194;male;2012
DEA14;Aurel;1;194;male;2012
DEA14;Aykut;1;194;male;2012
DEA14;Ayman;1;194;male;2012
DEA14;Bahez;1;194;male;2012
DEA14;Bastian;1;194;male;2012
DEA14;Batu;1;194;male;2012
DEA14;Belmin;1;194;male;2012
DEA14;Berdan;1;194;male;2012
DEA14;Bernard;1;194;male;2012
DEA14;Berzan;1;194;male;2012
DEA14;Besnik;1;194;male;2012
DEA14;Bjarne;1;194;male;2012
DEA14;Blendi;1;194;male;2012
DEA14;Bogdan;1;194;male;2012
DEA14;Bojidar;1;194;male;2012
DEA14;Borislavov;1;194;male;2012
DEA14;Brandon;1;194;male;2012
DEA14;Bünyamin;1;194;male;2012
DEA14;Carlo;1;194;male;2012
DEA14;Carlos;1;194;male;2012
DEA14;Cemil;1;194;male;2012
DEA14;Cenk;1;194;male;2012
DEA14;Cesur;1;194;male;2012
DEA14;Charles;1;194;male;2012
DEA14;Chelsea;1;194;male;2012
DEA14;Chi;1;194;male;2012
DEA14;Chidi;1;194;male;2012
DEA14;Chris;1;194;male;2012
DEA14;Christianus;1;194;male;2012
DEA14;Christoph;1;194;male;2012
DEA14;Clemens;1;194;male;2012
DEA14;Colin;1;194;male;2012
DEA14;Collin;1;194;male;2012
DEA14;Constantin;1;194;male;2012
DEA14;Cristiano;1;194;male;2012
DEA14;Cüneyt;1;194;male;2012
DEA14;Damian;1;194;male;2012
DEA14;Daniele;1;194;male;2012
DEA14;Danilo-Franco;1;194;male;2012
DEA14;Dante;1;194;male;2012
DEA14;Darian;1;194;male;2012
DEA14;Davut;1;194;male;2012
DEA14;Dawid;1;194;male;2012
DEA14;Dayman;1;194;male;2012
DEA14;Deamen;1;194;male;2012
DEA14;Debriston;1;194;male;2012
DEA14;Deler;1;194;male;2012
DEA14;Demian;1;194;male;2012
DEA14;Denis;1;194;male;2012
DEA14;Deniz;1;194;male;2012
DEA14;Denni;1;194;male;2012
DEA14;Denny;1;194;male;2012
DEA14;Diallo;1;194;male;2012
DEA14;Diego;1;194;male;2012
DEA14;Dimitrios;1;194;male;2012
DEA14;Dimitrivic;1;194;male;2012
DEA14;Diyar;1;194;male;2012
DEA14;Domenico;1;194;male;2012
DEA14;Don;1;194;male;2012
DEA14;Edison;1;194;male;2012
DEA14;Ediz;1;194;male;2012
DEA14;Ege;1;194;male;2012
DEA14;Egorowitsch;1;194;male;2012
DEA14;Ekum;1;194;male;2012
DEA14;Elay;1;194;male;2012
DEA14;Elia;1;194;male;2012
DEA14;Eliah;1;194;male;2012
DEA14;Elian;1;194;male;2012
DEA14;Eliano;1;194;male;2012
DEA14;Elisha;1;194;male;2012
DEA14;Eliya;1;194;male;2012
DEA14;Eltion;1;194;male;2012
DEA14;Emil;1;194;male;2012
DEA14;Emilia;1;194;male;2012
DEA14;Emiliano;1;194;male;2012
DEA14;Emilie;1;194;male;2012
DEA14;Emircan;1;194;male;2012
DEA14;Emirhan;1;194;male;2012
DEA14;Emre;1;194;male;2012
DEA14;Ensar;1;194;male;2012
DEA14;Eremia;1;194;male;2012
DEA14;Eren;1;194;male;2012
DEA14;Erkam;1;194;male;2012
DEA14;Erkan;1;194;male;2012
DEA14;Ernesto;1;194;male;2012
DEA14;Ervin;1;194;male;2012
DEA14;Evgeniy;1;194;male;2012
DEA14;Eymen;1;194;male;2012
DEA14;Fabian;1;194;male;2012
DEA14;Fabrice;1;194;male;2012
DEA14;Falk;1;194;male;2012
DEA14;Farhan;1;194;male;2012
DEA14;Farid;1;194;male;2012
DEA14;Fatih;1;194;male;2012
DEA14;Fergus;1;194;male;2012
DEA14;Fiete;1;194;male;2012
DEA14;Finlay;1;194;male;2012
DEA14;Finley;1;194;male;2012
DEA14;Finn-Lukas;1;194;male;2012
DEA14;Finnley;1;194;male;2012
DEA14;Floris;1;194;male;2012
DEA14;Frajo;1;194;male;2012
DEA14;Franco;1;194;male;2012
DEA14;Fred;1;194;male;2012
DEA14;Fritz;1;194;male;2012
DEA14;Gabriele;1;194;male;2012
