NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA14;Marie;34;1;female;2016
DEA14;Sophie;32;2;female;2016
DEA14;Emilia;24;3;female;2016
DEA14;Maria;23;4;female;2016
DEA14;Mia;20;5;female;2016
DEA14;Mila;14;6;female;2016
DEA14;Lea;13;7;female;2016
DEA14;Emma;12;8;female;2016
DEA14;Lena;12;8;female;2016
DEA14;Sofia;12;8;female;2016
DEA14;Sophia;12;8;female;2016
DEA14;Emily;11;12;female;2016
DEA14;Leonie;10;13;female;2016
DEA14;Laura;9;14;female;2016
DEA14;Luisa;9;14;female;2016
DEA14;Amelie;8;16;female;2016
DEA14;Hanna;8;16;female;2016
DEA14;Katharina;8;16;female;2016
DEA14;Lina;8;16;female;2016
DEA14;Amelia;7;20;female;2016
DEA14;Anna;7;20;female;2016
DEA14;Daria;7;20;female;2016
DEA14;Hannah;7;20;female;2016
DEA14;Ida;7;20;female;2016
DEA14;Johanna;7;20;female;2016
DEA14;Maya;7;20;female;2016
DEA14;Melina;7;20;female;2016
DEA14;Alessia;6;28;female;2016
DEA14;Charlotte;6;28;female;2016
DEA14;Clara;6;28;female;2016
DEA14;Mara;6;28;female;2016
DEA14;Mira;6;28;female;2016
DEA14;Amira;5;33;female;2016
DEA14;Aurelia;5;33;female;2016
DEA14;Aurora;5;33;female;2016
DEA14;Elif;5;33;female;2016
DEA14;Elisa;5;33;female;2016
DEA14;Fiona;5;33;female;2016
DEA14;Giulia;5;33;female;2016
DEA14;Isabell;5;33;female;2016
DEA14;Jasmin;5;33;female;2016
DEA14;Julia;5;33;female;2016
DEA14;Lara;5;33;female;2016
DEA14;Mathilda;5;33;female;2016
DEA14;Mina;5;33;female;2016
DEA14;Nele;5;33;female;2016
DEA14;Nisa;5;33;female;2016
DEA14;Paulina;5;33;female;2016
DEA14;Sofie;5;33;female;2016
DEA14;Victoria;5;33;female;2016
DEA14;Alina;4;51;female;2016
DEA14;Chiara;4;51;female;2016
DEA14;Elena;4;51;female;2016
DEA14;Ella;4;51;female;2016
DEA14;Eva;4;51;female;2016
DEA14;Greta;4;51;female;2016
DEA14;Jolie;4;51;female;2016
DEA14;Josefine;4;51;female;2016
DEA14;Lana;4;51;female;2016
DEA14;Lia;4;51;female;2016
DEA14;Lotta;4;51;female;2016
DEA14;Louise;4;51;female;2016
DEA14;Lucia;4;51;female;2016
DEA14;Mayla;4;51;female;2016
DEA14;Pauline;4;51;female;2016
DEA14;Sara;4;51;female;2016
DEA14;Zeynep;4;51;female;2016
DEA14;Amalia;3;68;female;2016
DEA14;Anastasia;3;68;female;2016
DEA14;Angela;3;68;female;2016
DEA14;Elisabeth;3;68;female;2016
DEA14;Emely;3;68;female;2016
DEA14;Eslem;3;68;female;2016
DEA14;Francesca;3;68;female;2016
DEA14;Frieda;3;68;female;2016
DEA14;Hatice;3;68;female;2016
DEA14;Helena;3;68;female;2016
DEA14;Isabella;3;68;female;2016
DEA14;Jana;3;68;female;2016
DEA14;Jette;3;68;female;2016
DEA14;Joleen;3;68;female;2016
DEA14;Josephine;3;68;female;2016
DEA14;Jule;3;68;female;2016
DEA14;Leah;3;68;female;2016
DEA14;Leni;3;68;female;2016
DEA14;Lilly;3;68;female;2016
DEA14;Lisa;3;68;female;2016
DEA14;Liyana;3;68;female;2016
DEA14;Luise;3;68;female;2016
DEA14;Maja;3;68;female;2016
DEA14;Malina;3;68;female;2016
DEA14;Malou;3;68;female;2016
DEA14;Milena;3;68;female;2016
DEA14;Nicole;3;68;female;2016
DEA14;Nur;3;68;female;2016
DEA14;Olivia;3;68;female;2016
DEA14;Safiya;3;68;female;2016
DEA14;Sarah;3;68;female;2016
DEA14;Valentina;3;68;female;2016
DEA14;Yaren;3;68;female;2016
DEA14;Yasmina;3;68;female;2016
DEA14;Zoe;3;68;female;2016
DEA14;Aleyna;2;103;female;2016
DEA14;Amara;2;103;female;2016
DEA14;Ann;2;103;female;2016
DEA14;Annalena;2;103;female;2016
DEA14;Annemarie;2;103;female;2016
DEA14;Anouk;2;103;female;2016
DEA14;Antonia;2;103;female;2016
DEA14;Ariana;2;103;female;2016
DEA14;Ashley;2;103;female;2016
DEA14;Asya;2;103;female;2016
DEA14;Ayla;2;103;female;2016
DEA14;Carlotta;2;103;female;2016
DEA14;Ceylin;2;103;female;2016
DEA14;Christina;2;103;female;2016
DEA14;Defne;2;103;female;2016
DEA14;Diana;2;103;female;2016
DEA14;Dila;2;103;female;2016
DEA14;Dilara;2;103;female;2016
DEA14;Elenor;2;103;female;2016
DEA14;Elina;2;103;female;2016
DEA14;Eliza;2;103;female;2016
DEA14;Emilie;2;103;female;2016
DEA14;Erva;2;103;female;2016
DEA14;Estera;2;103;female;2016
DEA14;Fatima;2;103;female;2016
DEA14;Fine;2;103;female;2016
DEA14;Franziska;2;103;female;2016
DEA14;Friederike;2;103;female;2016
DEA14;Haily;2;103;female;2016
DEA14;Hana;2;103;female;2016
DEA14;Hira;2;103;female;2016
DEA14;Hope;2;103;female;2016
DEA14;Ilayda;2;103;female;2016
DEA14;Ioana;2;103;female;2016
DEA14;Isabel;2;103;female;2016
DEA14;Jodie;2;103;female;2016
DEA14;Jolina;2;103;female;2016
DEA14;Juliana;2;103;female;2016
DEA14;Julie;2;103;female;2016
DEA14;Klara;2;103;female;2016
DEA14;Larissa;2;103;female;2016
DEA14;Leana;2;103;female;2016
DEA14;Leila;2;103;female;2016
DEA14;Lian;2;103;female;2016
DEA14;Liana;2;103;female;2016
DEA14;Lilli;2;103;female;2016
DEA14;Lily;2;103;female;2016
DEA14;Livia;2;103;female;2016
DEA14;Louisa;2;103;female;2016
DEA14;Lucy;2;103;female;2016
DEA14;Luna;2;103;female;2016
