NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA1F024;Alexander;32;1;male;2014
DEA1F024;Elias;23;2;male;2014
DEA1F024;Maximilian;23;2;male;2014
DEA1F024;Ben;22;4;male;2014
DEA1F024;Luca;22;4;male;2014
DEA1F024;Jonas;19;6;male;2014
DEA1F024;Felix;18;7;male;2014
DEA1F024;Paul;17;8;male;2014
DEA1F024;Leon;16;9;male;2014
DEA1F024;Noah;16;9;male;2014
DEA1F024;Louis;13;11;male;2014
DEA1F024;Finn;12;12;male;2014
DEA1F024;Max;12;12;male;2014
DEA1F024;Julian;11;14;male;2014
DEA1F024;Mats;11;14;male;2014
DEA1F024;Jakob;10;16;male;2014
DEA1F024;Jan;10;16;male;2014
DEA1F024;Joel;10;16;male;2014
DEA1F024;Tim;10;16;male;2014
DEA1F024;Emil;9;20;male;2014
DEA1F024;Henri;9;20;male;2014
DEA1F024;Samuel;9;20;male;2014
DEA1F024;Tom;9;20;male;2014
DEA1F024;John;8;24;male;2014
DEA1F024;Linus;8;24;male;2014
DEA1F024;Noel;8;24;male;2014
DEA1F024;Ali;7;27;male;2014
DEA1F024;Anton;7;27;male;2014
DEA1F024;Johannes;7;27;male;2014
DEA1F024;Liam;7;27;male;2014
DEA1F024;Theo;7;27;male;2014
DEA1F024;David;6;32;male;2014
DEA1F024;Erik;6;32;male;2014
DEA1F024;Fabian;6;32;male;2014
DEA1F024;Jayden;6;32;male;2014
DEA1F024;Justus;6;32;male;2014
DEA1F024;Luis;6;32;male;2014
DEA1F024;Lukas;6;32;male;2014
DEA1F024;Michael;6;32;male;2014
DEA1F024;Milan;6;32;male;2014
DEA1F024;Nico;6;32;male;2014
DEA1F024;Aaron;5;42;male;2014
DEA1F024;Adrian;5;42;male;2014
DEA1F024;Damian;5;42;male;2014
DEA1F024;Eric;5;42;male;2014
DEA1F024;Florian;5;42;male;2014
DEA1F024;Gabriel;5;42;male;2014
DEA1F024;Henry;5;42;male;2014
DEA1F024;Lennard;5;42;male;2014
DEA1F024;Leo;5;42;male;2014
DEA1F024;Niklas;5;42;male;2014
DEA1F024;Ole;5;42;male;2014
DEA1F024;Till;5;42;male;2014
DEA1F024;Tyler;5;42;male;2014
DEA1F024;Yusuf;5;42;male;2014
DEA1F024;Andreas;4;56;male;2014
DEA1F024;Berat;4;56;male;2014
DEA1F024;Bruno;4;56;male;2014
DEA1F024;Can;4;56;male;2014
DEA1F024;Emir;4;56;male;2014
DEA1F024;Fynn;4;56;male;2014
DEA1F024;Jason;4;56;male;2014
DEA1F024;Johann;4;56;male;2014
DEA1F024;Julien;4;56;male;2014
DEA1F024;Julius;4;56;male;2014
DEA1F024;Leonard;4;56;male;2014
DEA1F024;Levin;4;56;male;2014
DEA1F024;Lion;4;56;male;2014
DEA1F024;Martin;4;56;male;2014
DEA1F024;Mika;4;56;male;2014
DEA1F024;Moritz;4;56;male;2014
DEA1F024;Muhammed;4;56;male;2014
DEA1F024;Nick;4;56;male;2014
DEA1F024;Phil;4;56;male;2014
DEA1F024;Philipp;4;56;male;2014
DEA1F024;Phillip;4;56;male;2014
DEA1F024;Sam;4;56;male;2014
DEA1F024;Sebastian;4;56;male;2014
DEA1F024;Simon;4;56;male;2014
DEA1F024;Valentin;4;56;male;2014
DEA1F024;Vincent;4;56;male;2014
DEA1F024;William;4;56;male;2014
DEA1F024;Ahmet;3;83;male;2014
DEA1F024;Alessio;3;83;male;2014
DEA1F024;Benedikt;3;83;male;2014
DEA1F024;Devin;3;83;male;2014
DEA1F024;Elyas;3;83;male;2014
DEA1F024;Emre;3;83;male;2014
DEA1F024;Ensar;3;83;male;2014
DEA1F024;Filip;3;83;male;2014
DEA1F024;Idris;3;83;male;2014
DEA1F024;James;3;83;male;2014
DEA1F024;Jona;3;83;male;2014
DEA1F024;Josef;3;83;male;2014
DEA1F024;Joshua;3;83;male;2014
DEA1F024;Kilian;3;83;male;2014
DEA1F024;Konstantin;3;83;male;2014
DEA1F024;Kuzey;3;83;male;2014
DEA1F024;Lasse;3;83;male;2014
DEA1F024;Leander;3;83;male;2014
DEA1F024;Levi;3;83;male;2014
DEA1F024;Lio;3;83;male;2014
DEA1F024;Malik;3;83;male;2014
DEA1F024;Malte;3;83;male;2014
DEA1F024;Marius;3;83;male;2014
DEA1F024;Maxim;3;83;male;2014
DEA1F024;Miguel;3;83;male;2014
DEA1F024;Milo;3;83;male;2014
DEA1F024;Mirza;3;83;male;2014
DEA1F024;Niko;3;83;male;2014
DEA1F024;Oliver;3;83;male;2014
DEA1F024;Oskar;3;83;male;2014
DEA1F024;Rayan;3;83;male;2014
DEA1F024;Selim;3;83;male;2014
DEA1F024;Timo;3;83;male;2014
DEA1F024;Tobias;3;83;male;2014
DEA1F024;Wilhelm;3;83;male;2014
DEA1F024;Yiğit;3;83;male;2014
DEA1F024;Adam;2;119;male;2014
DEA1F024;Ahmed;2;119;male;2014
DEA1F024;Amin;2;119;male;2014
DEA1F024;Andre;2;119;male;2014
DEA1F024;André;2;119;male;2014
DEA1F024;Angelo;2;119;male;2014
DEA1F024;Anis;2;119;male;2014
DEA1F024;Antonio;2;119;male;2014
DEA1F024;Ayaz;2;119;male;2014
DEA1F024;Azad;2;119;male;2014
DEA1F024;Berkay;2;119;male;2014
DEA1F024;Carl;2;119;male;2014
DEA1F024;Chris;2;119;male;2014
DEA1F024;Christian;2;119;male;2014
DEA1F024;Colin;2;119;male;2014
DEA1F024;Damon;2;119;male;2014
DEA1F024;Daniel;2;119;male;2014
DEA1F024;Dejan;2;119;male;2014
DEA1F024;Denis;2;119;male;2014
DEA1F024;Deniz;2;119;male;2014
DEA1F024;Dennis;2;119;male;2014
DEA1F024;Eliah;2;119;male;2014
DEA1F024;Elyesa;2;119;male;2014
DEA1F024;Erwin;2;119;male;2014
DEA1F024;Ethan;2;119;male;2014
DEA1F024;Eymen;2;119;male;2014
DEA1F024;Finley;2;119;male;2014
DEA1F024;Heinrich;2;119;male;2014
DEA1F024;Hendrik;2;119;male;2014
DEA1F024;Hermann;2;119;male;2014
DEA1F024;Ilyas;2;119;male;2014
DEA1F024;İsmail;2;119;male;2014
DEA1F024;Jack;2;119;male;2014
DEA1F024;Jannik;2;119;male;2014
DEA1F024;Jannis;2;119;male;2014
DEA1F024;Jonathan;2;119;male;2014
DEA1F024;Joschua;2;119;male;2014
DEA1F024;Kaan;2;119;male;2014
DEA1F024;Kerem;2;119;male;2014
DEA1F024;Leano;2;119;male;2014
DEA1F024;Lee;2;119;male;2014
DEA1F024;Leif;2;119;male;2014
DEA1F024;Lenn;2;119;male;2014
DEA1F024;Lennox;2;119;male;2014
DEA1F024;Leonidas;2;119;male;2014
DEA1F024;Lewin;2;119;male;2014
DEA1F024;Lucas;2;119;male;2014
DEA1F024;Marco;2;119;male;2014
DEA1F024;Marlon;2;119;male;2014
DEA1F024;Marten;2;119;male;2014
DEA1F024;Matteo;2;119;male;2014
DEA1F024;Matthias;2;119;male;2014
DEA1F024;Mattis;2;119;male;2014
DEA1F024;Mert;2;119;male;2014
DEA1F024;Mete;2;119;male;2014
DEA1F024;Mikail;2;119;male;2014
DEA1F024;Mohamed;2;119;male;2014
DEA1F024;Neal;2;119;male;2014
DEA1F024;Neo;2;119;male;2014
DEA1F024;Nikolas;2;119;male;2014
DEA1F024;Nils;2;119;male;2014
DEA1F024;Nino;2;119;male;2014
DEA1F024;Nuri;2;119;male;2014
DEA1F024;Patrick;2;119;male;2014
DEA1F024;Pepe;2;119;male;2014
DEA1F024;Piet;2;119;male;2014
DEA1F024;René;2;119;male;2014
DEA1F024;Ryan;2;119;male;2014
DEA1F024;Salih;2;119;male;2014
DEA1F024;Salim;2;119;male;2014
DEA1F024;Semih;2;119;male;2014
DEA1F024;Semin;2;119;male;2014
DEA1F024;Til;2;119;male;2014
DEA1F024;Viktor;2;119;male;2014
DEA1F024;Werner;2;119;male;2014
DEA1F024;Yasin;2;119;male;2014
DEA1F024;Abdel;1;195;male;2014
DEA1F024;Abdullah;1;195;male;2014
DEA1F024;Abdurahman;1;195;male;2014
DEA1F024;Abishajan;1;195;male;2014
DEA1F024;Ablaye;1;195;male;2014
DEA1F024;Adin;1;195;male;2014
DEA1F024;Adriano;1;195;male;2014
DEA1F024;Ahmetcan;1;195;male;2014
DEA1F024;Aihan;1;195;male;2014
DEA1F024;Akay;1;195;male;2014
DEA1F024;Akif;1;195;male;2014
DEA1F024;Akram;1;195;male;2014
DEA1F024;Aleksander;1;195;male;2014
DEA1F024;Alemtsehay;1;195;male;2014
DEA1F024;Alex;1;195;male;2014
DEA1F024;Alexander-Lukas;1;195;male;2014
DEA1F024;Alper;1;195;male;2014
DEA1F024;Amadeus;1;195;male;2014
DEA1F024;Amel;1;195;male;2014
DEA1F024;Amet;1;195;male;2014
DEA1F024;Amil;1;195;male;2014
DEA1F024;Amir;1;195;male;2014
DEA1F024;Amon;1;195;male;2014
DEA1F024;Anakin;1;195;male;2014
DEA1F024;Andrés;1;195;male;2014
DEA1F024;Anh;1;195;male;2014
DEA1F024;Anil;1;195;male;2014
DEA1F024;Anthony;1;195;male;2014
DEA1F024;Antoni;1;195;male;2014
DEA1F024;Aram;1;195;male;2014
DEA1F024;Arda;1;195;male;2014
DEA1F024;Aref;1;195;male;2014
DEA1F024;Argyrios;1;195;male;2014
DEA1F024;Ari;1;195;male;2014
DEA1F024;Ariel;1;195;male;2014
DEA1F024;Ariyan;1;195;male;2014
DEA1F024;Arkadi;1;195;male;2014
DEA1F024;Arne;1;195;male;2014
DEA1F024;Aron;1;195;male;2014
DEA1F024;Arsalan;1;195;male;2014
DEA1F024;Arthur;1;195;male;2014
DEA1F024;Aslambekovič;1;195;male;2014
DEA1F024;Athavan;1;195;male;2014
DEA1F024;Attila;1;195;male;2014
DEA1F024;Aurélio;1;195;male;2014
DEA1F024;Aydin;1;195;male;2014
DEA1F024;Aykan;1;195;male;2014
DEA1F024;Aymen;1;195;male;2014
DEA1F024;Bahadır;1;195;male;2014
DEA1F024;Baran;1;195;male;2014
DEA1F024;Bartholomäus;1;195;male;2014
DEA1F024;Basel;1;195;male;2014
DEA1F024;Bashar;1;195;male;2014
DEA1F024;Bastian;1;195;male;2014
DEA1F024;Benjamin;1;195;male;2014
DEA1F024;Bennet;1;195;male;2014
DEA1F024;Benyamin;1;195;male;2014
DEA1F024;Berken;1;195;male;2014
DEA1F024;Bernd;1;195;male;2014
DEA1F024;Bo;1;195;male;2014
DEA1F024;Bogdan;1;195;male;2014
DEA1F024;Brian;1;195;male;2014
DEA1F024;Burak;1;195;male;2014
DEA1F024;Bünyamin;1;195;male;2014
DEA1F024;Calvin;1;195;male;2014
DEA1F024;Cameron;1;195;male;2014
DEA1F024;Caner;1;195;male;2014
DEA1F024;Carlo;1;195;male;2014
DEA1F024;Carlos;1;195;male;2014
DEA1F024;Cem;1;195;male;2014
DEA1F024;Chika;1;195;male;2014
DEA1F024;Christof;1;195;male;2014
DEA1F024;Christoph;1;195;male;2014
DEA1F024;Claas;1;195;male;2014
DEA1F024;Connor;1;195;male;2014
DEA1F024;Constantin;1;195;male;2014
DEA1F024;Coşkun;1;195;male;2014
DEA1F024;Cristian;1;195;male;2014
DEA1F024;Cyr;1;195;male;2014
DEA1F024;Danien;1;195;male;2014
DEA1F024;Danijel;1;195;male;2014
