NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA1F024;Luca;27;1;male;2012
DEA1F024;Elias;19;2;male;2012
DEA1F024;Maximilian;19;3;male;2012
DEA1F024;Noah;19;4;male;2012
DEA1F024;Paul;19;5;male;2012
DEA1F024;Ben;16;6;male;2012
DEA1F024;Jonas;15;7;male;2012
DEA1F024;Alexander;13;8;male;2012
DEA1F024;Leon;12;9;male;2012
DEA1F024;Felix;10;10;male;2012
DEA1F024;Jan;10;11;male;2012
DEA1F024;Julian;10;12;male;2012
DEA1F024;Max;10;13;male;2012
DEA1F024;Emir;9;14;male;2012
DEA1F024;Liam;9;15;male;2012
DEA1F024;Adrian;8;16;male;2012
DEA1F024;Anton;8;17;male;2012
DEA1F024;Emilio;8;18;male;2012
DEA1F024;Finn;8;19;male;2012
DEA1F024;Moritz;8;20;male;2012
DEA1F024;Nico;8;21;male;2012
DEA1F024;Aaron;7;22;male;2012
DEA1F024;David;7;23;male;2012
DEA1F024;Florian;7;24;male;2012
DEA1F024;Joel;7;25;male;2012
DEA1F024;Leonard;7;26;male;2012
DEA1F024;Malik;7;27;male;2012
DEA1F024;Noel;7;28;male;2012
DEA1F024;Simon;7;29;male;2012
DEA1F024;Tim;7;30;male;2012
