NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA1F024;Marie;35;1;female;2014
DEA1F024;Sophie;30;2;female;2014
DEA1F024;Emilia;27;3;female;2014
DEA1F024;Mia;25;4;female;2014
DEA1F024;Emma;22;5;female;2014
DEA1F024;Lena;18;6;female;2014
DEA1F024;Maria;18;6;female;2014
DEA1F024;Mila;18;6;female;2014
DEA1F024;Luisa;13;9;female;2014
DEA1F024;Marlene;13;9;female;2014
DEA1F024;Amelie;12;11;female;2014
DEA1F024;Emily;12;11;female;2014
DEA1F024;Lina;12;11;female;2014
DEA1F024;Nele;12;11;female;2014
DEA1F024;Sophia;11;15;female;2014
DEA1F024;Johanna;10;16;female;2014
DEA1F024;Greta;9;17;female;2014
DEA1F024;Lotta;9;17;female;2014
DEA1F024;Sofia;9;17;female;2014
DEA1F024;Alina;7;20;female;2014
DEA1F024;Anna;7;20;female;2014
DEA1F024;Elif;7;20;female;2014
DEA1F024;Jana;7;20;female;2014
DEA1F024;Laura;7;20;female;2014
DEA1F024;Leni;7;20;female;2014
DEA1F024;Pia;7;20;female;2014
DEA1F024;Amalia;6;27;female;2014
DEA1F024;Charlotte;6;27;female;2014
DEA1F024;Elisabeth;6;27;female;2014
DEA1F024;Franziska;6;27;female;2014
DEA1F024;Josefine;6;27;female;2014
DEA1F024;Katharina;6;27;female;2014
DEA1F024;Lea;6;27;female;2014
DEA1F024;Paula;6;27;female;2014
DEA1F024;Amy;5;35;female;2014
DEA1F024;Clara;5;35;female;2014
DEA1F024;Frieda;5;35;female;2014
DEA1F024;Hanna;5;35;female;2014
DEA1F024;Ida;5;35;female;2014
DEA1F024;Josephine;5;35;female;2014
DEA1F024;Leonie;5;35;female;2014
DEA1F024;Lia;5;35;female;2014
DEA1F024;Mara;5;35;female;2014
DEA1F024;Marleen;5;35;female;2014
DEA1F024;Nisa;5;35;female;2014
DEA1F024;Sofie;5;35;female;2014
DEA1F024;Alexandra;4;47;female;2014
DEA1F024;Annika;4;47;female;2014
DEA1F024;Ela;4;47;female;2014
DEA1F024;Elena;4;47;female;2014
DEA1F024;Frida;4;47;female;2014
DEA1F024;Hannah;4;47;female;2014
DEA1F024;Isabella;4;47;female;2014
DEA1F024;Julia;4;47;female;2014
DEA1F024;Lara;4;47;female;2014
DEA1F024;Lilly;4;47;female;2014
DEA1F024;Lotte;4;47;female;2014
DEA1F024;Louisa;4;47;female;2014
DEA1F024;Lucia;4;47;female;2014
DEA1F024;Luise;4;47;female;2014
DEA1F024;Matilda;4;47;female;2014
