NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA1F024;Marie;45;1;female;2012
DEA1F024;Sophie;30;2;female;2012
DEA1F024;Mia;29;3;female;2012
DEA1F024;Maria;21;4;female;2012
DEA1F024;Lina;19;5;female;2012
DEA1F024;Emma;18;6;female;2012
DEA1F024;Luisa;14;7;female;2012
DEA1F024;Lea;13;8;female;2012
DEA1F024;Katharina;12;9;female;2012
DEA1F024;Sophia;12;10;female;2012
DEA1F024;Emilia;11;11;female;2012
DEA1F024;Lena;11;12;female;2012
DEA1F024;Pia;11;13;female;2012
DEA1F024;Laura;10;14;female;2012
DEA1F024;Emily;9;15;female;2012
DEA1F024;Leonie;9;16;female;2012
DEA1F024;Elisabeth;8;17;female;2012
DEA1F024;Jana;8;18;female;2012
DEA1F024;Lara;8;19;female;2012
DEA1F024;Lilly;8;20;female;2012
DEA1F024;Nora;8;21;female;2012
DEA1F024;Johanna;7;22;female;2012
DEA1F024;Leni;7;23;female;2012
DEA1F024;Lia;7;24;female;2012
DEA1F024;Lisa;7;25;female;2012
DEA1F024;Maja;7;26;female;2012
DEA1F024;Mara;7;27;female;2012
DEA1F024;Maya;7;28;female;2012
DEA1F024;Amelie;6;29;female;2012
DEA1F024;Anna;6;30;female;2012
