NUTS;GIVENNAME;COUNT;RANKING;SEX;YEAR
DEA1F024;Maximilian;21;1;male;2009
DEA1F024;Noah;21;2;male;2009
DEA1F024;Luca;20;3;male;2009
DEA1F024;Leon;18;4;male;2009
DEA1F024;Ben;16;5;male;2009
DEA1F024;Jan;15;6;male;2009
DEA1F024;Alexander;14;7;male;2009
DEA1F024;Elias;14;8;male;2009
DEA1F024;Jonas;14;9;male;2009
DEA1F024;Jason;13;10;male;2009
DEA1F024;Lukas;13;11;male;2009
DEA1F024;Joel;12;12;male;2009
DEA1F024;David;11;13;male;2009
DEA1F024;Julian;11;14;male;2009
DEA1F024;Philipp;11;15;male;2009
DEA1F024;Luis;10;16;male;2009
DEA1F024;Nick;10;17;male;2009
DEA1F024;Niklas;10;18;male;2009
DEA1F024;Nico;9;19;male;2009
DEA1F024;Tom;9;20;male;2009
DEA1F024;Erik;8;21;male;2009
DEA1F024;Florian;8;22;male;2009
DEA1F024;Jakob;8;23;male;2009
DEA1F024;Mika;8;24;male;2009
DEA1F024;Noel;8;25;male;2009
DEA1F024;Peter;8;26;male;2009
DEA1F024;Tim;8;27;male;2009
DEA1F024;Fabian;7;28;male;2009
DEA1F024;Linus;7;29;male;2009
DEA1F024;Can;6;30;male;2009
